"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_7_13_14_33_17","46","7","4","1","22","forced","NULL","6","NULL","actual_number: 7","2.47"
"2018_7_13_14_33_17","46","1","1","1","21","forced","NULL","1","NULL","actual_number: 7","5.45"
"2018_7_13_14_33_24","46","8","1","2","21","forced","NULL","6","NULL","actual_number: 7","1.54"
"2018_7_13_14_33_29","46","3","2","1","21","forced","NULL","1","NULL","actual_number: 7","5.86"
"2018_7_13_14_33_30","46","5","3","1","22","forced","NULL","6","NULL","actual_number: 7","2.54"
"2018_7_13_14_33_38","46","6","4","2","22","forced","NULL","6","NULL","actual_number: 7","3.5"
"2018_7_13_14_33_39","46","4","3","2","22","forced","NULL","6","NULL","actual_number: 7","4.53"
"2018_7_13_14_33_40","46","2","2","2","21","forced","NULL","1","NULL","actual_number: 7","5.22"
"2018_7_13_14_33_53","46","5","3","1","23","forced","NULL","6","NULL","actual_number: 7","1.5"
"2018_7_13_14_33_54","46","7","4","1","23","forced","NULL","6","NULL","actual_number: 7","2.13"
"2018_7_13_14_33_59","46","6","4","2","23","forced","NULL","6","NULL","actual_number: 7","2.64"
"2018_7_13_14_34_6","46","4","3","2","23","forced","NULL","1","NULL","actual_number: 7","2.89"
"2018_7_13_14_34_18","46","5","3","1","24","forced","NULL","6","NULL","actual_number: 7","1.3"
"2018_7_13_14_34_19","46","3","2","1","22","forced","NULL","4","NULL","actual_number: 7","7.31"
"2018_7_13_14_34_22","46","7","4","1","24","forced","NULL","6","NULL","actual_number: 7","2.31"
"2018_7_13_14_34_23","46","1","1","1","22","forced","NULL","4","NULL","actual_number: 7","6.64"
"2018_7_13_14_34_29","46","2","2","2","22","forced","NULL","4","NULL","actual_number: 7","5.74"
"2018_7_13_14_34_30","46","4","3","2","24","forced","NULL","6","NULL","actual_number: 7","5.72"
"2018_7_13_14_34_33","46","8","1","2","22","forced","NULL","6","NULL","actual_number: 7","2.84"
"2018_7_13_14_34_33","46","6","4","2","24","forced","NULL","6","NULL","actual_number: 7","4.92"
"2018_7_13_14_34_52","46","1","1","1","23","forced","NULL","4","NULL","actual_number: 7","3.85"
"2018_7_13_14_35_1","46","5","3","1","25","forced","NULL","6","NULL","actual_number: 7","1.79"
"2018_7_13_14_35_4","46","8","1","2","23","forced","NULL","6","NULL","actual_number: 7","3.09"
"2018_7_13_14_35_5","46","3","2","1","23","forced","NULL","2","NULL","actual_number: 7","20.83"
"2018_7_13_14_35_15","46","4","3","2","25","forced","NULL","2","NULL","actual_number: 7","5.82"
"2018_7_13_14_35_20","46","2","2","2","23","forced","NULL","2","NULL","actual_number: 7","4.94"
"2018_7_13_14_35_20","46","7","4","1","25","forced","NULL","6","NULL","actual_number: 7","6.67"
"2018_7_13_14_35_28","46","5","3","1","26","forced","NULL","6","NULL","actual_number: 7","1.34"
"2018_7_13_14_35_31","46","6","4","2","25","forced","NULL","6","NULL","actual_number: 7","6.13"
"2018_7_13_14_35_32","46","1","1","1","24","forced","NULL","4","NULL","actual_number: 7","6.47"
"2018_7_13_14_35_38","46","4","3","2","26","forced","NULL","3","NULL","actual_number: 7","5.18"
"2018_7_13_14_35_41","46","3","2","1","24","forced","NULL","6","NULL","actual_number: 7","6.17"
"2018_7_13_14_35_47","46","7","4","1","26","forced","NULL","6","NULL","actual_number: 7","3.24"
"2018_7_13_14_35_51","46","5","3","1","27","forced","NULL","6","NULL","actual_number: 7","1.71"
"2018_7_13_14_35_53","46","2","2","2","24","forced","NULL","6","NULL","actual_number: 7","6.54"
"2018_7_13_14_35_56","46","6","4","2","26","forced","NULL","6","NULL","actual_number: 7","2.82"
"2018_7_13_14_36_1","46","4","3","2","27","forced","NULL","1","NULL","actual_number: 7","4.94"
"2018_7_13_14_36_14","46","7","4","1","27","forced","NULL","6","NULL","actual_number: 7","3.37"
"2018_7_13_14_36_22","46","6","4","2","27","forced","NULL","6","NULL","actual_number: 7","3.55"
"2018_7_13_14_36_51","46","3","2","1","25","forced","NULL","4","NULL","actual_number: 7","12.05"
"2018_7_13_14_37_4","46","2","2","2","25","forced","NULL","4","NULL","actual_number: 7","5.85"
"2018_7_13_14_37_26","46","3","2","1","26","forced","NULL","6","NULL","actual_number: 7","5.55"
"2018_7_13_14_37_37","46","2","2","2","26","forced","NULL","6","NULL","actual_number: 7","5.56"
"2018_7_13_14_37_58","46","3","2","1","27","forced","NULL","3","NULL","actual_number: 7","6.61"
"2018_7_13_14_38_12","46","2","2","2","27","forced","NULL","3","NULL","actual_number: 7","5.67"
"2018_7_13_14_39_16","46","8","1","2","24","forced","NULL","6","NULL","actual_number: 7","2.7"
"2018_7_13_14_40_12","46","1","1","1","25","forced","NULL","6","NULL","actual_number: 7","4.32"
"2018_7_13_14_40_19","46","8","1","2","25","forced","NULL","6","NULL","actual_number: 7","1.28"
"2018_7_13_14_40_43","46","1","1","1","26","forced","NULL","1","NULL","actual_number: 7","12.08"
"2018_7_13_14_40_51","46","8","1","2","26","forced","NULL","1","NULL","actual_number: 7","1.34"
"2018_7_13_14_41_14","46","1","1","1","27","forced","NULL","4","NULL","actual_number: 7","7.41"
"2018_7_13_14_41_22","46","8","1","2","27","forced","NULL","4","NULL","actual_number: 7","1.38"
"2018_7_13_14_42_4","46","7","4","1","28","forced","NULL","6","NULL","actual_number: 7","3.21"
"2018_7_13_14_42_7","46","5","3","1","28","forced","NULL","6","NULL","actual_number: 7","2.67"
"2018_7_13_14_42_10","46","3","2","1","28","forced","NULL","4","NULL","actual_number: 7","9.78"
"2018_7_13_14_42_15","46","4","4","2","28","forced","NULL","4","NULL","actual_number: 7","5.61"
"2018_7_13_14_42_30","46","7","4","1","29","forced","NULL","6","NULL","actual_number: 7","2.68"
"2018_7_13_14_42_31","46","8","2","2","28","forced","NULL","4","NULL","actual_number: 7","1.92"
"2018_7_13_14_42_35","46","1","1","1","28","forced","NULL","6","NULL","actual_number: 7","7.44"
"2018_7_13_14_42_45","46","4","4","2","29","forced","NULL","1","NULL","actual_number: 7","7.91"
"2018_7_13_14_42_47","46","6","1","2","28","forced","NULL","6","NULL","actual_number: 7","4.8"
"2018_7_13_14_42_50","46","3","2","1","29","forced","NULL","5","NULL","actual_number: 7","5.57"
"2018_7_13_14_42_55","46","8","2","2","29","forced","NULL","5","NULL","actual_number: 7","1.56"
"2018_7_13_14_42_59","46","7","4","1","30","forced","NULL","6","NULL","actual_number: 7","2.9"
"2018_7_13_14_43_2","46","2","3","2","28","forced","NULL","6","NULL","actual_number: 7","4.93"
"2018_7_13_14_43_7","46","1","1","1","29","forced","NULL","1","NULL","actual_number: 7","6.37"
"2018_7_13_14_43_8","46","4","4","2","30","forced","NULL","5","NULL","actual_number: 7","4.75"
"2018_7_13_14_43_13","46","3","2","1","30","forced","NULL","6","NULL","actual_number: 7","6.02"
"2018_7_13_14_43_16","46","5","3","1","29","forced","NULL","6","NULL","actual_number: 7","3.07"
"2018_7_13_14_43_18","46","8","2","2","30","forced","NULL","6","NULL","actual_number: 7","1.64"
"2018_7_13_14_43_24","46","2","3","2","29","forced","NULL","6","NULL","actual_number: 7","3.58"
"2018_7_13_14_43_26","46","6","1","2","29","forced","NULL","3","NULL","actual_number: 7","9.96"
"2018_7_13_14_43_37","46","5","3","1","30","forced","NULL","6","NULL","actual_number: 7","1.74"
"2018_7_13_14_43_46","46","2","3","2","30","forced","NULL","6","NULL","actual_number: 7","3.56"
"2018_7_13_14_43_49","46","7","4","1","31","forced","NULL","6","NULL","actual_number: 7","3.36"
"2018_7_13_14_43_51","46","1","1","1","30","forced","NULL","1","NULL","actual_number: 7","8.34"
"2018_7_13_14_43_59","46","4","4","2","31","forced","NULL","2","NULL","actual_number: 7","5.34"
"2018_7_13_14_44_5","46","6","1","2","30","forced","NULL","1","NULL","actual_number: 7","7.28"
"2018_7_13_14_44_14","46","7","4","1","32","forced","NULL","6","NULL","actual_number: 7","3.14"
"2018_7_13_14_44_14","46","3","2","1","31","forced","NULL","6","NULL","actual_number: 7","7.98"
"2018_7_13_14_44_22","46","8","2","2","31","forced","NULL","6","NULL","actual_number: 7","1.74"
"2018_7_13_14_44_23","46","4","4","2","32","forced","NULL","4","NULL","actual_number: 7","5.48"
"2018_7_13_14_44_28","46","5","3","1","31","forced","NULL","6","NULL","actual_number: 7","1.59"
"2018_7_13_14_44_39","46","2","3","2","31","forced","NULL","6","NULL","actual_number: 7","3.09"
"2018_7_13_14_44_39","46","7","4","1","33","forced","NULL","6","NULL","actual_number: 7","3.06"
"2018_7_13_14_44_41","46","3","2","1","32","forced","NULL","6","NULL","actual_number: 7","6.23"
"2018_7_13_14_44_49","46","8","2","2","32","forced","NULL","6","NULL","actual_number: 7","1.56"
"2018_7_13_14_44_51","46","4","4","2","33","forced","NULL","1","NULL","actual_number: 7","5.51"
"2018_7_13_14_44_55","46","1","1","1","31","forced","NULL","4","NULL","actual_number: 7","8.33"
"2018_7_13_14_44_55","46","5","3","1","32","forced","NULL","6","NULL","actual_number: 7","4.55"
"2018_7_13_14_45_5","46","3","2","1","33","forced","NULL","1","NULL","actual_number: 7","4.53"
"2018_7_13_14_45_6","46","2","3","2","32","forced","NULL","6","NULL","actual_number: 7","3.88"
"2018_7_13_14_45_11","46","6","1","2","31","forced","NULL","4","NULL","actual_number: 7","11.05"
"2018_7_13_14_45_14","46","8","2","2","33","forced","NULL","1","NULL","actual_number: 7","1.55"
"2018_7_13_14_45_21","46","5","3","1","33","forced","NULL","6","NULL","actual_number: 7","3.26"
"2018_7_13_14_45_30","46","7","4","1","34","forced","NULL","6","NULL","actual_number: 7","2.9"
"2018_7_13_14_45_33","46","1","1","1","32","forced","NULL","5","NULL","actual_number: 7","7.25"
"2018_7_13_14_45_36","46","2","3","2","33","forced","NULL","6","NULL","actual_number: 7","3.12"
"2018_7_13_14_45_38","46","4","4","2","34","forced","NULL","6","NULL","actual_number: 7","4.05"
"2018_7_13_14_45_43","46","6","1","2","32","forced","NULL","5","NULL","actual_number: 7","5.2"
"2018_7_13_14_45_52","46","7","4","1","35","forced","NULL","6","NULL","actual_number: 7","2.69"
"2018_7_13_14_46_0","46","4","4","2","35","forced","NULL","2","NULL","actual_number: 7","4.82"
"2018_7_13_14_46_4","46","3","2","1","34","forced","NULL","4","NULL","actual_number: 7","5.81"
"2018_7_13_14_46_8","46","1","1","1","33","forced","NULL","2","NULL","actual_number: 7","8.07"
"2018_7_13_14_46_10","46","8","2","2","34","forced","NULL","4","NULL","actual_number: 7","1.36"
"2018_7_13_14_46_13","46","7","4","1","36","forced","NULL","6","NULL","actual_number: 7","3.02"
"2018_7_13_14_46_17","46","6","1","2","33","forced","NULL","4","NULL","actual_number: 7","2.31"
"2018_7_13_14_46_18","46","5","3","1","34","forced","NULL","6","NULL","actual_number: 7","1.65"
"2018_7_13_14_46_23","46","4","4","2","36","forced","NULL","3","NULL","actual_number: 7","4.56"
"2018_7_13_14_46_25","46","2","3","2","34","forced","NULL","6","NULL","actual_number: 7","2.75"
"2018_7_13_14_46_34","46","3","2","1","35","forced","NULL","6","NULL","actual_number: 7","7.63"
"2018_7_13_14_46_37","46","5","3","1","35","forced","NULL","6","NULL","actual_number: 7","1.32"
"2018_7_13_14_46_41","46","8","2","2","35","forced","NULL","6","NULL","actual_number: 7","1.56"
"2018_7_13_14_46_46","46","2","3","2","35","forced","NULL","6","NULL","actual_number: 7","2.54"
"2018_7_13_14_47_0","46","5","3","1","36","forced","NULL","6","NULL","actual_number: 7","1.5"
"2018_7_13_14_47_3","46","3","2","1","36","forced","NULL","4","NULL","actual_number: 7","8.11"
"2018_7_13_14_47_5","46","1","1","1","34","forced","NULL","6","NULL","actual_number: 7","8.15"
"2018_7_13_14_47_7","46","2","3","2","36","forced","NULL","6","NULL","actual_number: 7","2.62"
"2018_7_13_14_47_9","46","8","2","2","36","forced","NULL","4","NULL","actual_number: 7","1.54"
"2018_7_13_14_47_12","46","6","1","2","34","forced","NULL","6","NULL","actual_number: 7","2.85"
"2018_7_13_14_47_32","46","1","1","1","35","forced","NULL","3","NULL","actual_number: 7","5.38"
"2018_7_13_14_47_44","46","6","1","2","35","forced","NULL","4","NULL","actual_number: 7","6.53"
"2018_7_13_14_48_9","46","1","1","1","36","forced","NULL","6","NULL","actual_number: 7","8.48"
"2018_7_13_14_48_23","46","6","1","2","36","forced","NULL","6","NULL","actual_number: 7","7.27"
"2018_7_13_15_14_15","89","7","4","1","31","forced","NULL","1","NULL","actual_number: 7","6.63"
"2018_7_13_15_14_17","89","5","3","1","31","forced","NULL","1","NULL","actual_number: 7","14.32"
"2018_7_13_15_14_18","89","3","2","1","31","forced","NULL","1","NULL","actual_number: 7","2.21"
"2018_7_13_15_14_21","89","1","1","1","31","forced","NULL","1","NULL","actual_number: 7","12.75"
"2018_7_13_15_14_25","89","4","3","2","31","forced","NULL","1","NULL","actual_number: 7","1.29"
"2018_7_13_15_14_29","89","2","2","2","31","forced","NULL","1","NULL","actual_number: 7","1.37"
"2018_7_13_15_14_39","89","8","1","2","31","forced","NULL","1","NULL","actual_number: 7","6.85"
"2018_7_13_15_14_41","89","6","4","2","31","forced","NULL","1","NULL","actual_number: 7","12.26"
"2018_7_13_15_14_51","89","5","3","1","32","forced","NULL","1","NULL","actual_number: 7","9.69"
"2018_7_13_15_14_52","89","1","1","1","32","forced","NULL","1","NULL","actual_number: 7","1.06"
"2018_7_13_15_14_55","89","3","2","1","32","forced","NULL","1","NULL","actual_number: 7","0.99"
"2018_7_13_15_15_2","89","4","3","2","32","forced","NULL","1","NULL","actual_number: 7","1.8"
"2018_7_13_15_15_3","89","7","4","1","32","forced","NULL","1","NULL","actual_number: 7","3.01"
"2018_7_13_15_15_4","89","8","1","2","32","forced","NULL","1","NULL","actual_number: 7","4.74"
"2018_7_13_15_15_14","89","6","4","2","32","forced","NULL","1","NULL","actual_number: 7","5.27"
"2018_7_13_15_15_16","89","2","2","2","32","forced","NULL","1","NULL","actual_number: 7","5.62"
"2018_7_13_15_15_20","89","5","3","1","33","forced","NULL","1","NULL","actual_number: 7","2.96"
"2018_7_13_15_15_29","89","1","1","1","33","forced","NULL","1","NULL","actual_number: 7","3.1"
"2018_7_13_15_15_35","89","3","2","1","33","forced","NULL","1","NULL","actual_number: 7","2.33"
"2018_7_13_15_15_39","89","4","3","2","33","forced","NULL","1","NULL","actual_number: 7","5.88"
"2018_7_13_15_15_39","89","7","4","1","33","forced","NULL","1","NULL","actual_number: 7","7.73"
"2018_7_13_15_15_43","89","2","2","2","33","forced","NULL","1","NULL","actual_number: 7","1.07"
"2018_7_13_15_15_48","89","8","1","2","33","forced","NULL","1","NULL","actual_number: 7","5.59"
"2018_7_13_15_15_51","89","6","4","2","33","forced","NULL","1","NULL","actual_number: 7","5.59"
"2018_7_13_15_16_46","89","3","2","1","34","forced","NULL","2","NULL","actual_number: 7","4.37"
"2018_7_13_15_16_50","89","1","1","1","34","forced","NULL","1","NULL","actual_number: 7","1.2"
"2018_7_13_15_16_50","89","5","3","1","34","forced","NULL","1","NULL","actual_number: 7","2.43"
"2018_7_13_15_17_1","89","8","2","2","34","forced","NULL","1","NULL","actual_number: 7","4.51"
"2018_7_13_15_17_2","89","2","3","2","34","forced","NULL","1","NULL","actual_number: 7","1.31"
"2018_7_13_15_17_5","89","6","1","2","34","forced","NULL","1","NULL","actual_number: 7","5.04"
"2018_7_13_15_17_7","89","7","4","1","34","forced","NULL","1","NULL","actual_number: 7","6.15"
"2018_7_13_15_17_15","89","4","4","2","34","forced","NULL","1","NULL","actual_number: 7","1.02"
"2018_7_13_15_17_19","89","1","1","1","35","forced","NULL","1","NULL","actual_number: 7","1.95"
"2018_7_13_15_17_21","89","5","3","1","35","forced","NULL","1","NULL","actual_number: 7","1.21"
"2018_7_13_15_17_25","89","3","2","1","35","forced","NULL","1","NULL","actual_number: 7","12.79"
"2018_7_13_15_17_25","89","6","1","2","35","forced","NULL","1","NULL","actual_number: 7","1.41"
"2018_7_13_15_17_31","89","2","3","2","35","forced","NULL","1","NULL","actual_number: 7","1.03"
"2018_7_13_15_17_35","89","8","2","2","35","forced","NULL","1","NULL","actual_number: 7","3.17"
"2018_7_13_15_17_40","89","7","4","1","35","forced","NULL","1","NULL","actual_number: 7","5.08"
"2018_7_13_15_17_45","89","5","3","1","36","forced","NULL","1","NULL","actual_number: 7","1.65"
"2018_7_13_15_17_47","89","1","1","1","36","forced","NULL","1","NULL","actual_number: 7","1.54"
"2018_7_13_15_17_51","89","4","4","2","35","forced","NULL","1","NULL","actual_number: 7","1.01"
"2018_7_13_15_17_54","89","2","3","2","36","forced","NULL","1","NULL","actual_number: 7","1.07"
"2018_7_13_15_17_54","89","6","1","2","36","forced","NULL","1","NULL","actual_number: 7","1.52"
"2018_7_13_15_17_56","89","3","2","1","36","forced","NULL","1","NULL","actual_number: 7","6.55"
"2018_7_13_15_18_5","89","8","2","2","36","forced","NULL","1","NULL","actual_number: 7","2.19"
"2018_7_13_15_18_9","89","7","4","1","36","forced","NULL","1","NULL","actual_number: 7","1.79"
"2018_7_13_15_18_20","89","4","4","2","36","forced","NULL","1","NULL","actual_number: 7","1.55"
"2018_7_18_10_42_54","47","5","3","1","1","forced","NULL","4","NULL","actual_number: 7","4.89"
"2018_7_18_10_43_5","47","6","3","2","1","forced","NULL","4","NULL","actual_number: 7","4.01"
"2018_7_18_10_43_23","47","5","3","1","2","forced","NULL","5","NULL","actual_number: 7","4.69"
"2018_7_18_10_43_35","47","6","3","2","2","forced","NULL","5","NULL","actual_number: 7","5.05"
"2018_7_18_10_43_53","47","5","3","1","3","forced","NULL","4","NULL","actual_number: 7","6.75"
"2018_7_18_10_44_7","47","6","3","2","3","forced","NULL","5","NULL","actual_number: 7","8.02"
"2018_7_18_10_45_0","47","5","3","1","4","forced","NULL","3","NULL","actual_number: 7","5.61"
"2018_7_18_10_45_11","47","6","3","2","4","forced","NULL","5","NULL","actual_number: 7","3.18"
"2018_7_18_10_45_14","47","1","1","1","1","forced","NULL","1","NULL","actual_number: 7","7.74"
"2018_7_18_10_45_30","47","5","3","1","5","forced","NULL","4","NULL","actual_number: 7","3.53"
"2018_7_18_10_45_42","47","6","3","2","5","forced","NULL","4","NULL","actual_number: 7","2.9"
"2018_7_18_10_45_56","47","5","3","1","6","forced","NULL","4","NULL","actual_number: 7","2.14"
"2018_7_18_10_46_6","47","6","3","2","6","forced","NULL","4","NULL","actual_number: 7","4.54"
"2018_7_18_10_46_35","47","3","2","1","1","forced","NULL","5","NULL","actual_number: 7","7.21"
"2018_7_18_10_46_46","47","5","3","1","7","forced","NULL","5","NULL","actual_number: 7","8.21"
"2018_7_18_10_46_56","47","6","3","2","7","forced","NULL","5","NULL","actual_number: 7","4.2"
"2018_7_18_10_47_14","47","5","3","1","8","forced","NULL","5","NULL","actual_number: 7","5.4"
"2018_7_18_10_47_28","47","2","1","2","1","forced","NULL","6","NULL","actual_number: 7","12.55"
"2018_7_18_10_47_30","47","6","3","2","8","forced","NULL","5","NULL","actual_number: 7","8.41"
"2018_7_18_10_47_32","47","4","2","2","1","forced","NULL","4","NULL","actual_number: 7","6.92"
"2018_7_18_10_47_46","47","5","3","1","9","forced","NULL","5","NULL","actual_number: 7","6.14"
"2018_7_18_10_47_53","47","3","2","1","2","forced","NULL","3","NULL","actual_number: 7","6.68"
"2018_7_18_10_47_53","47","6","3","2","9","forced","NULL","5","NULL","actual_number: 7","2.49"
"2018_7_18_10_47_54","47","1","1","1","2","forced","NULL","6","NULL","actual_number: 7","7.85"
"2018_7_18_10_48_8","47","4","2","2","2","forced","NULL","6","NULL","actual_number: 7","6.99"
"2018_7_18_10_48_18","47","2","1","2","2","forced","NULL","6","NULL","actual_number: 7","13.59"
"2018_7_18_10_48_29","47","3","2","1","3","forced","NULL","4","NULL","actual_number: 7","6.39"
"2018_7_18_10_48_43","47","4","2","2","3","forced","NULL","6","NULL","actual_number: 7","9.42"
"2018_7_18_10_48_45","47","1","1","1","3","forced","NULL","5","NULL","actual_number: 7","5.13"
"2018_7_18_10_48_59","47","2","1","2","3","forced","NULL","5","NULL","actual_number: 7","6.98"
"2018_7_18_10_49_36","47","3","2","1","4","forced","NULL","5","NULL","actual_number: 7","5.23"
"2018_7_18_10_49_42","47","1","1","1","4","forced","NULL","5","NULL","actual_number: 7","4.72"
"2018_7_18_10_49_48","47","4","2","2","4","forced","NULL","2","NULL","actual_number: 7","5.77"
"2018_7_18_10_49_57","47","2","1","2","4","forced","NULL","5","NULL","actual_number: 7","3.36"
"2018_7_18_10_50_10","47","3","2","1","5","forced","NULL","5","NULL","actual_number: 7","6.69"
"2018_7_18_10_50_11","47","1","1","1","5","forced","NULL","6","NULL","actual_number: 7","2.51"
"2018_7_18_10_50_24","47","2","1","2","5","forced","NULL","2","NULL","actual_number: 7","6.74"
"2018_7_18_10_50_32","47","4","2","2","5","forced","NULL","6","NULL","actual_number: 7","9.2"
"2018_7_18_10_50_41","47","1","1","1","6","forced","NULL","4","NULL","actual_number: 7","3.17"
"2018_7_18_10_50_54","47","3","2","1","6","forced","NULL","3","NULL","actual_number: 7","3.4"
"2018_7_18_10_50_55","47","2","1","2","6","forced","NULL","3","NULL","actual_number: 7","3.66"
"2018_7_18_10_51_6","47","4","2","2","6","forced","NULL","3","NULL","actual_number: 7","5.79"
"2018_7_18_10_51_38","47","1","1","1","7","forced","NULL","6","NULL","actual_number: 7","11.69"
"2018_7_18_10_51_51","47","2","1","2","7","forced","NULL","6","NULL","actual_number: 7","5.02"
"2018_7_18_10_51_52","47","3","2","1","7","forced","NULL","6","NULL","actual_number: 7","6.63"
"2018_7_18_10_52_7","47","4","2","2","7","forced","NULL","6","NULL","actual_number: 7","8.11"
"2018_7_18_10_52_13","47","1","1","1","8","forced","NULL","5","NULL","actual_number: 7","2.98"
"2018_7_18_10_52_22","47","3","2","1","8","forced","NULL","6","NULL","actual_number: 7","3.15"
"2018_7_18_10_52_26","47","2","1","2","8","forced","NULL","5","NULL","actual_number: 7","3.48"
"2018_7_18_10_52_36","47","4","2","2","8","forced","NULL","4","NULL","actual_number: 7","6.12"
"2018_7_18_10_52_43","47","1","1","1","9","forced","NULL","6","NULL","actual_number: 7","3.57"
"2018_7_18_10_52_53","47","3","2","1","9","forced","NULL","6","NULL","actual_number: 7","2.9"
"2018_7_18_10_52_56","47","2","1","2","9","forced","NULL","6","NULL","actual_number: 7","2.95"
"2018_7_18_10_53_8","47","4","2","2","9","forced","NULL","6","NULL","actual_number: 7","7.43"
"2018_7_18_10_53_59","47","5","3","1","10","forced","NULL","3","NULL","actual_number: 7","7.77"
"2018_7_18_10_54_15","47","1","1","1","10","forced","NULL","4","NULL","actual_number: 7","5.67"
"2018_7_18_10_54_27","47","6","1","2","10","forced","NULL","4","NULL","actual_number: 7","5.26"
"2018_7_18_10_54_31","47","4","3","2","10","forced","NULL","4","NULL","actual_number: 7","5.31"
"2018_7_18_10_54_40","47","1","1","1","11","forced","NULL","6","NULL","actual_number: 7","3.06"
"2018_7_18_10_54_43","47","3","2","1","10","forced","NULL","6","NULL","actual_number: 7","6.4"
"2018_7_18_10_54_48","47","6","1","2","11","forced","NULL","6","NULL","actual_number: 7","2.17"
"2018_7_18_10_54_49","47","5","3","1","11","forced","NULL","4","NULL","actual_number: 7","4.05"
"2018_7_18_10_54_56","47","2","2","2","10","forced","NULL","3","NULL","actual_number: 7","5.62"
"2018_7_18_10_55_0","47","4","3","2","11","forced","NULL","5","NULL","actual_number: 7","6.02"
"2018_7_18_10_55_2","47","1","1","1","12","forced","NULL","6","NULL","actual_number: 7","2.88"
"2018_7_18_10_55_10","47","6","1","2","12","forced","NULL","6","NULL","actual_number: 7","2.43"
"2018_7_18_10_55_10","47","3","2","1","11","forced","NULL","6","NULL","actual_number: 7","3.2"
"2018_7_18_10_55_19","47","5","3","1","12","forced","NULL","4","NULL","actual_number: 7","7.03"
"2018_7_18_10_55_26","47","2","2","2","11","forced","NULL","2","NULL","actual_number: 7","3.37"
"2018_7_18_10_55_33","47","4","3","2","12","forced","NULL","6","NULL","actual_number: 7","7.16"
"2018_7_18_10_55_41","47","3","2","1","12","forced","NULL","5","NULL","actual_number: 7","2.41"
"2018_7_18_10_55_54","47","2","2","2","12","forced","NULL","4","NULL","actual_number: 7","4.13"
"2018_7_18_10_55_55","47","1","1","1","13","forced","NULL","2","NULL","actual_number: 7","4.28"
"2018_7_18_10_56_5","47","6","1","2","13","forced","NULL","5","NULL","actual_number: 7","2.55"
"2018_7_18_10_56_20","47","1","1","1","14","forced","NULL","6","NULL","actual_number: 7","3.09"
"2018_7_18_10_56_23","47","5","3","1","13","forced","NULL","4","NULL","actual_number: 7","3.63"
"2018_7_18_10_56_38","47","6","1","2","14","forced","NULL","6","NULL","actual_number: 7","11.7"
"2018_7_18_10_56_40","47","4","3","2","13","forced","NULL","4","NULL","actual_number: 7","8.45"
"2018_7_18_10_56_46","47","3","2","1","13","forced","NULL","5","NULL","actual_number: 7","10.18"
"2018_7_18_10_56_53","47","1","1","1","15","forced","NULL","5","NULL","actual_number: 7","2.86"
"2018_7_18_10_56_54","47","5","3","1","14","forced","NULL","5","NULL","actual_number: 7","2.73"
"2018_7_18_10_57_2","47","2","2","2","13","forced","NULL","5","NULL","actual_number: 7","10.9"
"2018_7_18_10_57_3","47","6","1","2","15","forced","NULL","5","NULL","actual_number: 7","5.22"
"2018_7_18_10_57_8","47","4","3","2","14","forced","NULL","6","NULL","actual_number: 7","9.49"
"2018_7_18_10_57_17","47","3","2","1","14","forced","NULL","5","NULL","actual_number: 7","2.23"
"2018_7_18_10_57_26","47","5","3","1","15","forced","NULL","5","NULL","actual_number: 7","4.76"
"2018_7_18_10_57_31","47","2","2","2","14","forced","NULL","5","NULL","actual_number: 7","6.52"
"2018_7_18_10_57_36","47","4","3","2","15","forced","NULL","5","NULL","actual_number: 7","4.71"
"2018_7_18_10_57_46","47","1","1","1","16","forced","NULL","5","NULL","actual_number: 7","2.42"
"2018_7_18_10_57_47","47","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","2.71"
"2018_7_18_10_57_55","47","6","1","2","16","forced","NULL","5","NULL","actual_number: 7","5.02"
"2018_7_18_10_57_59","47","2","2","2","15","forced","NULL","6","NULL","actual_number: 7","5.62"
"2018_7_18_10_58_11","47","1","1","1","17","forced","NULL","5","NULL","actual_number: 7","2.7"
"2018_7_18_10_58_19","47","6","1","2","17","forced","NULL","5","NULL","actual_number: 7","5.17"
"2018_7_18_10_58_27","47","5","3","1","16","forced","NULL","6","NULL","actual_number: 7","6.74"
"2018_7_18_10_58_31","47","1","1","1","18","forced","NULL","6","NULL","actual_number: 7","2.57"
"2018_7_18_10_58_42","47","6","1","2","18","forced","NULL","6","NULL","actual_number: 7","6.9"
"2018_7_18_10_58_50","47","4","3","2","16","forced","NULL","3","NULL","actual_number: 7","16.61"
"2018_7_18_10_58_55","47","3","2","1","16","forced","NULL","6","NULL","actual_number: 7","4.37"
"2018_7_18_10_59_10","47","5","3","1","17","forced","NULL","5","NULL","actual_number: 7","5.12"
"2018_7_18_10_59_11","47","2","2","2","16","forced","NULL","2","NULL","actual_number: 7","3"
"2018_7_18_10_59_22","47","4","3","2","17","forced","NULL","1","NULL","actual_number: 7","7.2"
"2018_7_18_10_59_25","47","1","1","1","19","forced","NULL","5","NULL","actual_number: 7","2.6"
"2018_7_18_10_59_31","47","3","2","1","17","forced","NULL","3","NULL","actual_number: 7","2.78"
"2018_7_18_10_59_38","47","5","3","1","18","forced","NULL","5","NULL","actual_number: 7","5.43"
"2018_7_18_10_59_45","47","6","1","2","19","forced","NULL","5","NULL","actual_number: 7","2.79"
"2018_7_18_10_59_47","47","2","2","2","17","forced","NULL","4","NULL","actual_number: 7","5.45"
