Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT,Order,Block,Rewards,Effort,Double,ParticipantId
15,4,6,2,40,4,2.56,5,5,SecondMover,LowEffort,1,noir_coati
15,1,1,1,41,4,5.08,5,5,SecondMover,LowEffort,1,civil_guppy
15,6,1,2,41,4,2.51,5,5,SecondMover,LowEffort,1,blowy_rook
15,3,2,1,41,6,15.11,5,5,SecondMover,LowEffort,1,hippy_coypu
15,8,2,2,41,6,2.15,5,5,SecondMover,LowEffort,1,fit_esok
15,5,3,1,41,1,3.25,5,5,SecondMover,LowEffort,0,crazy_bird
15,10,3,2,41,3,3.82,5,5,SecondMover,LowEffort,0,chalk_whale
15,7,4,1,41,2,1.13,5,5,SecondMover,LowEffort,1,just_tern
15,12,4,2,41,2,3.37,5,5,SecondMover,LowEffort,1,elfin_mara
15,9,5,1,41,4,1.75,5,5,SecondMover,LowEffort,1,bold_urus
15,2,5,2,41,4,3.27,5,5,SecondMover,LowEffort,1,choky_louse
15,11,6,1,41,4,2.11,5,5,SecondMover,LowEffort,0,cosie_titi
15,4,6,2,41,5,2.5,5,5,SecondMover,LowEffort,0,noir_coati
15,1,1,1,42,6,4.15,5,5,SecondMover,LowEffort,1,civil_guppy
15,6,1,2,42,6,2.46,5,5,SecondMover,LowEffort,1,blowy_rook
15,3,2,1,42,5,3.92,5,5,SecondMover,LowEffort,1,hippy_coypu
15,8,2,2,42,5,1.92,5,5,SecondMover,LowEffort,1,fit_esok
15,5,3,1,42,2,3.26,5,5,SecondMover,LowEffort,1,crazy_bird
15,10,3,2,42,2,6.61,5,5,SecondMover,LowEffort,1,chalk_whale
15,7,4,1,42,5,3.88,5,5,SecondMover,LowEffort,1,just_tern
15,12,4,2,42,5,3.01,5,5,SecondMover,LowEffort,1,elfin_mara
15,9,5,1,42,5,3.46,5,5,SecondMover,LowEffort,1,bold_urus
15,2,5,2,42,5,5.31,5,5,SecondMover,LowEffort,1,choky_louse
15,11,6,1,42,6,3.7,5,5,SecondMover,LowEffort,1,cosie_titi
15,4,6,2,42,6,1.95,5,5,SecondMover,LowEffort,1,noir_coati
15,1,1,1,43,5,5.08,5,5,SecondMover,LowEffort,1,civil_guppy
15,6,1,2,43,5,2.32,5,5,SecondMover,LowEffort,1,blowy_rook
15,3,2,1,43,6,4.93,5,5,SecondMover,LowEffort,1,hippy_coypu
15,8,2,2,43,6,1.96,5,5,SecondMover,LowEffort,1,fit_esok
15,5,3,1,43,4,4.65,5,5,SecondMover,LowEffort,1,crazy_bird
15,10,3,2,43,4,5.59,5,5,SecondMover,LowEffort,1,chalk_whale
15,7,4,1,43,1,1.05,5,5,SecondMover,LowEffort,1,just_tern
15,12,4,2,43,1,3.72,5,5,SecondMover,LowEffort,1,elfin_mara
15,9,5,1,43,5,5.56,5,5,SecondMover,LowEffort,0,bold_urus
15,2,5,2,43,3,5.48,5,5,SecondMover,LowEffort,0,choky_louse
15,11,6,1,43,4,7.4,5,5,SecondMover,LowEffort,0,cosie_titi
15,4,6,2,43,2,4.05,5,5,SecondMover,LowEffort,0,noir_coati
15,1,1,1,44,6,4.92,5,5,SecondMover,LowEffort,1,civil_guppy
15,6,1,2,44,6,4.59,5,5,SecondMover,LowEffort,1,blowy_rook
15,3,2,1,44,1,5.36,5,5,SecondMover,LowEffort,1,hippy_coypu
15,8,2,2,44,1,5.71,5,5,SecondMover,LowEffort,1,fit_esok
15,5,3,1,44,3,4.06,5,5,SecondMover,LowEffort,1,crazy_bird
15,10,3,2,44,3,5.91,5,5,SecondMover,LowEffort,1,chalk_whale
15,7,4,1,44,1,0.88,5,5,SecondMover,LowEffort,1,just_tern
15,12,4,2,44,1,2.75,5,5,SecondMover,LowEffort,1,elfin_mara
15,9,5,1,44,5,5.3,5,5,SecondMover,LowEffort,1,bold_urus
15,2,5,2,44,5,4.32,5,5,SecondMover,LowEffort,1,choky_louse
15,11,6,1,44,6,4.14,5,5,SecondMover,LowEffort,1,cosie_titi
15,4,6,2,44,6,1.94,5,5,SecondMover,LowEffort,1,noir_coati
15,1,1,1,45,6,3.54,5,5,SecondMover,LowEffort,1,civil_guppy
15,6,1,2,45,6,5.42,5,5,SecondMover,LowEffort,1,blowy_rook
15,3,2,1,45,4,5.23,5,5,SecondMover,LowEffort,1,hippy_coypu
15,8,2,2,45,4,1.75,5,5,SecondMover,LowEffort,1,fit_esok
15,5,3,1,45,1,3.05,5,5,SecondMover,LowEffort,0,crazy_bird
15,10,3,2,45,5,3.58,5,5,SecondMover,LowEffort,0,chalk_whale
15,7,4,1,45,2,1.3,5,5,SecondMover,LowEffort,1,just_tern
15,12,4,2,45,2,3.25,5,5,SecondMover,LowEffort,1,elfin_mara
15,9,5,1,45,5,3.26,5,5,SecondMover,LowEffort,0,bold_urus
15,2,5,2,45,2,4.76,5,5,SecondMover,LowEffort,0,choky_louse
15,11,6,1,45,6,5.7,5,5,SecondMover,LowEffort,1,cosie_titi
15,4,6,2,45,6,2.72,5,5,SecondMover,LowEffort,1,noir_coati
15,1,1,1,46,6,7.28,5,6,FirstMover,HighEffort,0,civil_guppy
15,4,1,2,46,3,7.23,5,6,FirstMover,HighEffort,0,noir_coati
15,3,2,1,46,2,6.87,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,46,2,2.36,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,46,6,3.92,5,6,FirstMover,HighEffort,0,crazy_bird
15,8,3,2,46,4,2.03,5,6,FirstMover,HighEffort,0,fit_esok
15,7,4,1,46,6,1.54,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,46,2,6.22,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,46,6,2.8,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,46,5,4.88,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,46,4,6.39,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,46,4,4.69,5,6,FirstMover,HighEffort,1,choky_louse
15,1,1,1,47,4,6.29,5,6,FirstMover,HighEffort,1,civil_guppy
15,4,1,2,47,4,4.02,5,6,FirstMover,HighEffort,1,noir_coati
15,3,2,1,47,2,5.1,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,47,2,6.13,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,47,4,5.46,5,6,FirstMover,HighEffort,1,crazy_bird
15,8,3,2,47,4,4.02,5,6,FirstMover,HighEffort,1,fit_esok
15,7,4,1,47,6,1.87,5,6,FirstMover,HighEffort,1,just_tern
15,10,4,2,47,6,3.86,5,6,FirstMover,HighEffort,1,chalk_whale
15,9,5,1,47,6,4.93,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,47,3,4.12,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,47,5,14.44,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,47,5,9.3,5,6,FirstMover,HighEffort,1,choky_louse
15,1,1,1,48,6,7.63,5,6,FirstMover,HighEffort,1,civil_guppy
15,4,1,2,48,6,2.91,5,6,FirstMover,HighEffort,1,noir_coati
15,3,2,1,48,5,4.95,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,48,5,2.25,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,48,6,3.42,5,6,FirstMover,HighEffort,0,crazy_bird
15,8,3,2,48,4,1.44,5,6,FirstMover,HighEffort,0,fit_esok
15,7,4,1,48,6,1.36,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,48,5,5.27,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,48,6,2.55,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,48,1,3.1,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,48,6,4.87,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,48,6,7.94,5,6,FirstMover,HighEffort,1,choky_louse
15,1,1,1,49,3,6.34,5,6,FirstMover,HighEffort,0,civil_guppy
15,4,1,2,49,4,1.57,5,6,FirstMover,HighEffort,0,noir_coati
15,3,2,1,49,5,5.66,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,49,5,4.85,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,49,2,4.81,5,6,FirstMover,HighEffort,1,crazy_bird
15,8,3,2,49,2,2.08,5,6,FirstMover,HighEffort,1,fit_esok
15,7,4,1,49,6,2.22,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,49,2,6.01,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,49,5,4.16,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,49,6,3.48,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,49,5,3.72,5,6,FirstMover,HighEffort,0,cosie_titi
15,2,6,2,49,1,3.64,5,6,FirstMover,HighEffort,0,choky_louse
15,1,1,1,50,5,5.07,5,6,FirstMover,HighEffort,1,civil_guppy
15,4,1,2,50,5,2.71,5,6,FirstMover,HighEffort,1,noir_coati
15,3,2,1,50,4,7.26,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,50,4,2.98,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,50,5,5.32,5,6,FirstMover,HighEffort,0,crazy_bird
15,8,3,2,50,6,2.75,5,6,FirstMover,HighEffort,0,fit_esok
15,7,4,1,50,6,5.96,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,50,5,4.5,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,50,4,4.63,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,50,6,3.34,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,50,6,4.4,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,50,6,5.03,5,6,FirstMover,HighEffort,1,choky_louse
15,1,1,1,51,6,5.42,5,6,FirstMover,HighEffort,0,civil_guppy
15,4,1,2,51,1,3.4,5,6,FirstMover,HighEffort,0,noir_coati
15,3,2,1,51,4,11.26,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,51,4,5.71,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,51,6,6.06,5,6,FirstMover,HighEffort,0,crazy_bird
15,8,3,2,51,5,2.09,5,6,FirstMover,HighEffort,0,fit_esok
15,7,4,1,51,6,1.02,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,51,1,3.7,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,51,5,3.84,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,51,6,2.98,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,51,6,3.5,5,6,FirstMover,HighEffort,0,cosie_titi
15,2,6,2,51,4,3.21,5,6,FirstMover,HighEffort,0,choky_louse
15,1,1,1,52,5,9.39,5,6,FirstMover,HighEffort,0,civil_guppy
15,4,1,2,52,3,2.17,5,6,FirstMover,HighEffort,0,noir_coati
15,3,2,1,52,5,7.01,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,52,5,2.22,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,52,4,2.98,5,6,FirstMover,HighEffort,1,crazy_bird
15,8,3,2,52,4,1.29,5,6,FirstMover,HighEffort,1,fit_esok
15,7,4,1,52,5,4.31,5,6,FirstMover,HighEffort,1,just_tern
15,10,4,2,52,5,9.32,5,6,FirstMover,HighEffort,1,chalk_whale
15,9,5,1,52,6,3.35,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,52,2,6.38,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,52,6,4.62,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,52,6,2.78,5,6,FirstMover,HighEffort,1,choky_louse
15,1,1,1,53,6,3.52,5,6,FirstMover,HighEffort,0,civil_guppy
15,4,1,2,53,4,3.09,5,6,FirstMover,HighEffort,0,noir_coati
15,3,2,1,53,4,3.2,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,53,4,2.86,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,53,2,2.51,5,6,FirstMover,HighEffort,1,crazy_bird
15,8,3,2,53,2,2.52,5,6,FirstMover,HighEffort,1,fit_esok
15,7,4,1,53,6,3.42,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,53,1,3.02,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,53,5,6.09,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,53,1,5.47,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,53,5,2.94,5,6,FirstMover,HighEffort,0,cosie_titi
15,2,6,2,53,1,3.03,5,6,FirstMover,HighEffort,0,choky_louse
15,1,1,1,54,5,13.93,5,6,FirstMover,HighEffort,1,civil_guppy
15,4,1,2,54,5,4.1,5,6,FirstMover,HighEffort,1,noir_coati
15,3,2,1,54,5,6.6,5,6,FirstMover,HighEffort,1,hippy_coypu
15,6,2,2,54,5,2.42,5,6,FirstMover,HighEffort,1,blowy_rook
15,5,3,1,54,2,2.95,5,6,FirstMover,HighEffort,0,crazy_bird
15,8,3,2,54,6,2.46,5,6,FirstMover,HighEffort,0,fit_esok
15,7,4,1,54,1,2.87,5,6,FirstMover,HighEffort,0,just_tern
15,10,4,2,54,6,4.72,5,6,FirstMover,HighEffort,0,chalk_whale
15,9,5,1,54,6,2.72,5,6,FirstMover,HighEffort,0,bold_urus
15,12,5,2,54,5,3.12,5,6,FirstMover,HighEffort,0,elfin_mara
15,11,6,1,54,6,2.34,5,6,FirstMover,HighEffort,1,cosie_titi
15,2,6,2,54,6,6,5,6,FirstMover,HighEffort,1,choky_louse
63,1,1,1,1,6,5,2,1,FirstMover,HighEffort,0,hippy_prawn
63,2,1,2,1,4,6.32,2,1,FirstMover,HighEffort,0,ochre_scaup
63,3,2,1,1,6,8.05,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,1,6,12.79,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,1,5,10.07,2,1,FirstMover,HighEffort,1,numb_llama
63,6,3,2,1,5,8.29,2,1,FirstMover,HighEffort,1,oval_rhea
63,7,4,1,1,3,9.75,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,1,3,5.48,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,1,6,10.05,2,1,FirstMover,HighEffort,1,humid_emu
63,10,5,2,1,6,3.58,2,1,FirstMover,HighEffort,1,gauze_hake
63,11,6,1,1,2,5.11,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,1,6,10.34,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,2,6,5.07,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,2,6,11.21,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,2,6,6.14,2,1,FirstMover,HighEffort,0,even_eyas
63,4,2,2,2,3,5.65,2,1,FirstMover,HighEffort,0,sound_moose
63,5,3,1,2,4,11.24,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,2,5,10.87,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,2,6,4.79,2,1,FirstMover,HighEffort,0,damp_hog
63,8,4,2,2,4,16.05,2,1,FirstMover,HighEffort,0,hard_scaup
63,9,5,1,2,3,7.1,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,2,4,7.33,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,2,6,5.84,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,2,2,3.64,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,3,6,3.01,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,3,6,3.48,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,3,6,5.79,2,1,FirstMover,HighEffort,0,even_eyas
63,4,2,2,3,3,10.13,2,1,FirstMover,HighEffort,0,sound_moose
63,5,3,1,3,3,8.02,2,1,FirstMover,HighEffort,1,numb_llama
63,6,3,2,3,3,6.06,2,1,FirstMover,HighEffort,1,oval_rhea
63,7,4,1,3,5,6.83,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,3,5,2.59,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,3,4,6.11,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,3,5,6.49,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,3,6,4.52,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,3,2,16.95,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,4,6,3.15,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,4,6,4.41,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,4,6,6.68,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,4,6,3.52,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,4,5,8.97,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,4,1,5.57,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,4,5,12.11,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,4,5,7.61,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,4,4,5.67,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,4,2,6.11,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,4,3,7.46,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,4,5,4.42,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,5,6,2.75,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,5,6,2.39,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,5,6,4.76,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,5,6,4.15,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,5,2,7.74,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,5,4,2.56,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,5,2,6.5,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,5,2,17.55,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,5,1,6.42,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,5,4,6.1,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,5,5,3.23,2,1,FirstMover,HighEffort,1,sound_tick
63,12,6,2,5,5,3.06,2,1,FirstMover,HighEffort,1,mini_ibis
63,1,1,1,6,6,2.58,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,6,6,4.73,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,6,6,6.66,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,6,6,7.52,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,6,2,10.76,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,6,3,1.95,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,6,6,4.19,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,6,6,12.83,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,6,3,7.81,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,6,5,4.36,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,6,5,2.32,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,6,1,2.72,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,7,6,3,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,7,6,5.18,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,7,6,4.83,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,7,6,8.7,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,7,3,5.56,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,7,4,5.21,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,7,1,12.4,2,1,FirstMover,HighEffort,0,damp_hog
63,8,4,2,7,4,5.83,2,1,FirstMover,HighEffort,0,hard_scaup
63,9,5,1,7,1,7.2,2,1,FirstMover,HighEffort,1,humid_emu
63,10,5,2,7,1,6.27,2,1,FirstMover,HighEffort,1,gauze_hake
63,11,6,1,7,4,3.8,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,7,2,11.89,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,8,6,2.69,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,8,6,5.13,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,8,6,4.65,2,1,FirstMover,HighEffort,1,even_eyas
63,4,2,2,8,6,36.73,2,1,FirstMover,HighEffort,1,sound_moose
63,5,3,1,8,2,5.03,2,1,FirstMover,HighEffort,0,numb_llama
63,6,3,2,8,6,2.1,2,1,FirstMover,HighEffort,0,oval_rhea
63,7,4,1,8,5,9.45,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,8,5,3.61,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,8,5,5.58,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,8,2,7.98,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,8,3,3.93,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,8,1,2.53,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,9,6,2.83,2,1,FirstMover,HighEffort,1,hippy_prawn
63,2,1,2,9,6,7.56,2,1,FirstMover,HighEffort,1,ochre_scaup
63,3,2,1,9,6,4.82,2,1,FirstMover,HighEffort,0,even_eyas
63,4,2,2,9,5,11.88,2,1,FirstMover,HighEffort,0,sound_moose
63,5,3,1,9,6,4.52,2,1,FirstMover,HighEffort,1,numb_llama
63,6,3,2,9,6,7.54,2,1,FirstMover,HighEffort,1,oval_rhea
63,7,4,1,9,6,12,2,1,FirstMover,HighEffort,1,damp_hog
63,8,4,2,9,6,9.48,2,1,FirstMover,HighEffort,1,hard_scaup
63,9,5,1,9,6,5.62,2,1,FirstMover,HighEffort,0,humid_emu
63,10,5,2,9,2,9.5,2,1,FirstMover,HighEffort,0,gauze_hake
63,11,6,1,9,6,3.4,2,1,FirstMover,HighEffort,0,sound_tick
63,12,6,2,9,5,15.39,2,1,FirstMover,HighEffort,0,mini_ibis
63,1,1,1,10,6,3.03,2,2,SecondMover,LowEffort,1,hippy_prawn
63,12,1,2,10,6,5.59,2,2,SecondMover,LowEffort,1,mini_ibis
63,3,2,1,10,6,4.33,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,10,6,4.33,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,10,3,8.2,2,2,SecondMover,LowEffort,1,numb_llama
63,4,3,2,10,3,23.13,2,2,SecondMover,LowEffort,1,sound_moose
63,7,4,1,10,4,3.43,2,2,SecondMover,LowEffort,1,damp_hog
63,6,4,2,10,4,3.98,2,2,SecondMover,LowEffort,1,oval_rhea
63,9,5,1,10,4,7.32,2,2,SecondMover,LowEffort,1,humid_emu
63,8,5,2,10,4,5.67,2,2,SecondMover,LowEffort,1,hard_scaup
63,11,6,1,10,2,7.3,2,2,SecondMover,LowEffort,0,sound_tick
63,10,6,2,10,1,6.49,2,2,SecondMover,LowEffort,0,gauze_hake
63,1,1,1,11,6,2.36,2,2,SecondMover,LowEffort,0,hippy_prawn
63,12,1,2,11,1,2.71,2,2,SecondMover,LowEffort,0,mini_ibis
63,3,2,1,11,6,6.18,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,11,6,2.8,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,11,2,6.53,2,2,SecondMover,LowEffort,1,numb_llama
63,4,3,2,11,2,2.21,2,2,SecondMover,LowEffort,1,sound_moose
63,7,4,1,11,5,8.61,2,2,SecondMover,LowEffort,1,damp_hog
63,6,4,2,11,5,1.98,2,2,SecondMover,LowEffort,1,oval_rhea
63,9,5,1,11,6,6.08,2,2,SecondMover,LowEffort,0,humid_emu
63,8,5,2,11,5,23.79,2,2,SecondMover,LowEffort,0,hard_scaup
63,11,6,1,11,3,3.25,2,2,SecondMover,LowEffort,0,sound_tick
63,10,6,2,11,5,17.94,2,2,SecondMover,LowEffort,0,gauze_hake
63,1,1,1,12,6,2.58,2,2,SecondMover,LowEffort,1,hippy_prawn
63,12,1,2,12,6,2.16,2,2,SecondMover,LowEffort,1,mini_ibis
63,3,2,1,12,6,3.04,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,12,6,2.81,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,12,5,3.61,2,2,SecondMover,LowEffort,1,numb_llama
63,4,3,2,12,5,4.67,2,2,SecondMover,LowEffort,1,sound_moose
63,7,4,1,12,2,16.1,2,2,SecondMover,LowEffort,0,damp_hog
63,6,4,2,12,5,3.6,2,2,SecondMover,LowEffort,0,oval_rhea
63,9,5,1,12,4,5.65,2,2,SecondMover,LowEffort,0,humid_emu
63,8,5,2,12,3,1.72,2,2,SecondMover,LowEffort,0,hard_scaup
63,11,6,1,12,4,3.28,2,2,SecondMover,LowEffort,0,sound_tick
63,10,6,2,12,3,7.31,2,2,SecondMover,LowEffort,0,gauze_hake
63,1,1,1,13,6,2.65,2,2,SecondMover,LowEffort,0,hippy_prawn
63,12,1,2,13,5,3.95,2,2,SecondMover,LowEffort,0,mini_ibis
63,3,2,1,13,6,3.67,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,13,6,3.73,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,13,1,5.05,2,2,SecondMover,LowEffort,0,numb_llama
63,4,3,2,13,6,3.64,2,2,SecondMover,LowEffort,0,sound_moose
63,7,4,1,13,3,3.74,2,2,SecondMover,LowEffort,1,damp_hog
63,6,4,2,13,3,9.05,2,2,SecondMover,LowEffort,1,oval_rhea
63,9,5,1,13,1,6.38,2,2,SecondMover,LowEffort,0,humid_emu
63,8,5,2,13,6,1.57,2,2,SecondMover,LowEffort,0,hard_scaup
63,11,6,1,13,4,2.7,2,2,SecondMover,LowEffort,1,sound_tick
63,10,6,2,13,4,8.37,2,2,SecondMover,LowEffort,1,gauze_hake
63,1,1,1,14,6,2.82,2,2,SecondMover,LowEffort,1,hippy_prawn
63,12,1,2,14,6,4.57,2,2,SecondMover,LowEffort,1,mini_ibis
63,3,2,1,14,6,5.07,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,14,6,2.09,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,14,5,4.26,2,2,SecondMover,LowEffort,1,numb_llama
63,4,3,2,14,5,28.86,2,2,SecondMover,LowEffort,1,sound_moose
63,7,4,1,14,6,2,2,2,SecondMover,LowEffort,1,damp_hog
63,6,4,2,14,6,16.77,2,2,SecondMover,LowEffort,1,oval_rhea
63,9,5,1,14,4,5.86,2,2,SecondMover,LowEffort,1,humid_emu
63,8,5,2,14,4,3.76,2,2,SecondMover,LowEffort,1,hard_scaup
63,11,6,1,14,1,2.3,2,2,SecondMover,LowEffort,0,sound_tick
63,10,6,2,14,4,5.22,2,2,SecondMover,LowEffort,0,gauze_hake
63,1,1,1,15,6,2.84,2,2,SecondMover,LowEffort,0,hippy_prawn
63,12,1,2,15,2,3.51,2,2,SecondMover,LowEffort,0,mini_ibis
63,3,2,1,15,6,3.98,2,2,SecondMover,LowEffort,1,even_eyas
63,2,2,2,15,6,8.38,2,2,SecondMover,LowEffort,1,ochre_scaup
63,5,3,1,15,5,5.48,2,2,SecondMover,LowEffort,1,numb_llama
63,4,3,2,15,5,16.51,2,2,SecondMover,LowEffort,1,sound_moose
