group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,ReportFirstMover,zcReportFirstMover,Effort,Partnership
35,4,2018_6_26_16_51_58,2,36,2.47,5,2,22055,Second Mover,Collaborative,1,0,Mirror,1,0,0,30,0,4.7,5.1,5.1,4.4,4.5,4.4,3,Business,Other,4,-0.49160206718346267,High Effort,Short Partnership
35,6,2018_6_26_16_51_40,3,36,2.37,3,2,15752,Second Mover,Collaborative,1,0,Mirror,1,0,1,25,1,3.8,5,5.3,2.7,4.1,5.3,2.6666666666666665,Business,Europe,3,-1.4916020671834627,High Effort,Short Partnership
41,2,2018_6_28_12_24_22,1,1,9.92,6,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
41,4,2018_6_28_12_21_30,2,1,19.91,2,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,5,0.5083979328165373,Low Effort,Short Partnership
41,6,2018_6_28_12_23_1,3,1,10.65,3,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
41,8,2018_6_28_12_23_13,4,1,3.41,5,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,Low Effort,Short Partnership
41,2,2018_6_28_12_25_26,1,2,11.01,5,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_22_41,2,2,8.42,2,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
41,6,2018_6_28_12_23_47,3,2,8.43,5,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,Low Effort,Short Partnership
41,8,2018_6_28_12_23_55,4,2,4.94,2,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,Low Effort,Short Partnership
41,2,2018_6_28_12_26_26,1,3,7.1,5,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_23_30,2,3,8.28,4,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
41,6,2018_6_28_12_24_32,3,3,6.28,1,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,Low Effort,Short Partnership
41,8,2018_6_28_12_24_27,4,3,4.83,5,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,5,0.5083979328165373,Low Effort,Short Partnership
41,8,2018_6_28_12_27_29,1,4,4.12,1,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,2,-2.4916020671834627,Low Effort,Short Partnership
41,2,2018_6_28_12_27_34,2,4,10.19,3,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_27_26,3,4,12,4,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
41,6,2018_6_28_12_27_37,4,4,10.89,6,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,8,2018_6_28_12_28_2,1,5,4.93,6,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,5,0.5083979328165373,Low Effort,Short Partnership
41,2,2018_6_28_12_28_15,2,5,9.27,5,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_27_56,3,5,9.86,3,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,6,2018_6_28_12_28_16,4,5,6.72,1,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
41,8,2018_6_28_12_28_35,1,6,5.74,6,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,1,-3.4916020671834627,Low Effort,Short Partnership
41,2,2018_6_28_12_28_48,2,6,10.08,6,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_28_34,3,6,2.63,6,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,6,2018_6_28_12_28_56,4,6,6.43,2,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
41,6,2018_6_28_12_29_56,1,7,7.96,4,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,Low Effort,Short Partnership
41,8,2018_6_28_12_29_49,2,7,4.43,3,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,Low Effort,Short Partnership
41,2,2018_6_28_12_30_2,3,7,7.73,4,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_30_9,4,7,8.86,5,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
41,6,2018_6_28_12_30_34,1,8,7.87,5,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,Low Effort,Short Partnership
41,8,2018_6_28_12_30_34,2,8,12.3,6,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,Low Effort,Short Partnership
41,2,2018_6_28_12_30_39,3,8,7.42,5,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_30_55,4,8,15.91,6,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,6,2018_6_28_12_31_15,1,9,11.35,6,2,22015,Second Mover,Collaborative,0,1,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,8,2018_6_28_12_31_9,2,9,5.93,4,2,22386,Second Mover,Collaborative,0,1,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,5,0.5083979328165373,Low Effort,Short Partnership
41,2,2018_6_28_12_31_19,3,9,8.44,5,2,22264,Second Mover,Collaborative,0,1,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,1,-3.4916020671834627,Low Effort,Short Partnership
41,4,2018_6_28_12_31_32,4,9,7.87,5,2,22286,Second Mover,Collaborative,0,1,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Short Partnership
41,4,2018_6_28_12_33_3,1,10,8.97,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_33_27,2,10,6.45,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_32_50,3,10,4.55,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,3,-1.4916020671834627,High Effort,Short Partnership
41,2,2018_6_28_12_33_11,4,10,6.92,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_33_41,1,11,9.06,3,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_34_4,2,11,7.71,5,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_33_17,3,11,3.71,1,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,High Effort,Short Partnership
41,2,2018_6_28_12_33_44,4,11,8.08,4,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,4,-0.49160206718346267,High Effort,Short Partnership
41,4,2018_6_28_12_34_7,1,12,2.23,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_34_36,2,12,6.89,2,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,3,-1.4916020671834627,High Effort,Short Partnership
41,8,2018_6_28_12_33_46,3,12,5.32,6,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,High Effort,Short Partnership
41,2,2018_6_28_12_34_17,4,12,10.4,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,1,-3.4916020671834627,High Effort,Short Partnership
41,2,2018_6_28_12_35_41,1,13,6.76,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_35_45,2,13,5.11,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_35_42,3,13,7.04,3,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,3,-1.4916020671834627,High Effort,Short Partnership
41,8,2018_6_28_12_35_33,4,13,6.53,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,High Effort,Short Partnership
41,2,2018_6_28_12_36_14,1,14,6.78,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_36_18,2,14,11.47,1,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_36_11,3,14,5.82,3,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_36_6,4,14,9.59,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,High Effort,Short Partnership
41,2,2018_6_28_12_36_48,1,15,11.22,5,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,4,-0.49160206718346267,High Effort,Short Partnership
41,4,2018_6_28_12_37_6,2,15,13.65,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_36_43,3,15,6.61,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia,1,-3.4916020671834627,High Effort,Short Partnership
41,8,2018_6_28_12_36_41,4,15,4.28,6,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_38_9,1,16,5.67,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,2,-2.4916020671834627,High Effort,Short Partnership
41,2,2018_6_28_12_38_11,2,16,6.94,5,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_38_18,3,16,8.7,4,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,2,-2.4916020671834627,High Effort,Short Partnership
41,6,2018_6_28_12_38_2,4,16,6.62,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,High Effort,Short Partnership
41,8,2018_6_28_12_38_41,1,17,4.58,5,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,High Effort,Short Partnership
41,2,2018_6_28_12_38_59,2,17,16.82,1,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_38_48,3,17,2.14,4,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,2,-2.4916020671834627,High Effort,Short Partnership
41,6,2018_6_28_12_38_28,4,17,6.49,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_39_9,1,18,4,1,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,1,-3.4916020671834627,High Effort,Short Partnership
41,2,2018_6_28_12_39_41,2,18,11.25,3,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,4,2018_6_28_12_39_27,3,18,4.22,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Short Partnership
41,6,2018_6_28_12_38_55,4,18,6.54,6,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,High Effort,Short Partnership
41,8,2018_6_28_12_40_40,1,19,3.75,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
41,2,2018_6_28_12_41_35,2,19,5.93,2,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
41,4,2018_6_28_12_41_38,3,19,4.25,4,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
41,6,2018_6_28_12_40_28,4,19,13.92,4,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
41,8,2018_6_28_12_41_8,1,20,3.92,6,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
41,2,2018_6_28_12_42_12,2,20,8.25,4,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
41,4,2018_6_28_12_42_24,3,20,25.06,2,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
41,6,2018_6_28_12_40_58,4,20,7.28,2,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,8,2018_6_28_12_41_35,1,21,3.78,1,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,Low Effort,Long Partnership
41,2,2018_6_28_12_42_38,2,21,6.5,2,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
41,4,2018_6_28_12_42_53,3,21,2.61,1,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
41,6,2018_6_28_12_41_32,4,21,6.41,6,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,8,2018_6_28_12_42_31,1,22,6.57,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
41,2,2018_6_28_12_43_34,2,22,7.27,5,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
41,4,2018_6_28_12_43_51,3,22,12.56,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,6,2018_6_28_12_42_22,4,22,4.79,1,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
41,8,2018_6_28_12_42_57,1,23,3.48,3,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,6,1.5083979328165373,Low Effort,Long Partnership
41,2,2018_6_28_12_44_5,2,23,5.8,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,1,-3.4916020671834627,Low Effort,Long Partnership
41,4,2018_6_28_12_44_32,3,23,18.03,3,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
41,6,2018_6_28_12_42_50,4,23,7.79,3,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
41,8,2018_6_28_12_43_21,1,24,4.1,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,5,0.5083979328165373,Low Effort,Long Partnership
41,2,2018_6_28_12_44_45,2,24,6.53,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
41,4,2018_6_28_12_45_27,3,24,27.6,1,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
41,6,2018_6_28_12_43_15,4,24,5.91,6,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,8,2018_6_28_12_44_3,1,25,2.91,2,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
41,2,2018_6_28_12_45_42,2,25,5.8,1,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
41,4,2018_6_28_12_46_22,3,25,14.12,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,6,2018_6_28_12_44_16,4,25,5.37,4,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
41,8,2018_6_28_12_44_31,1,26,5.29,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,5,0.5083979328165373,Low Effort,Long Partnership
41,2,2018_6_28_12_46_9,2,26,7.46,3,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,4,2018_6_28_12_46_59,3,26,12.52,3,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,6,2018_6_28_12_44_50,4,26,5.91,5,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
41,8,2018_6_28_12_45_0,1,27,6.53,1,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
41,2,2018_6_28_12_46_41,2,27,7.77,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
41,4,2018_6_28_12_47_32,3,27,12.76,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,6,2018_6_28_12_45_19,4,27,5.26,3,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
41,6,2018_6_28_12_48_28,1,28,5.68,2,2,22015,Second Mover,Collaborative,1,0,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,1,-3.4916020671834627,High Effort,Long Partnership
41,8,2018_6_28_12_48_35,2,28,4.03,2,2,22386,Second Mover,Collaborative,1,0,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,4,-0.49160206718346267,High Effort,Long Partnership
41,2,2018_6_28_12_49_4,3,28,6.14,2,2,22264,Second Mover,Collaborative,1,0,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,High Effort,Long Partnership
41,4,2018_6_28_12_48_51,4,28,8.56,4,2,22286,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia,6,1.5083979328165373,High Effort,Long Partnership
41,6,2018_6_28_12_48_54,1,29,6.04,4,2,22015,Second Mover,Collaborative,1,0,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia,2,-2.4916020671834627,High Effort,Long Partnership
41,8,2018_6_28_12_49_6,2,29,8.37,5,2,22386,Second Mover,Collaborative,1,0,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe,1,-3.4916020671834627,High Effort,Long Partnership
41,2,2018_6_28_12_49_36,3,29,8,3,2,22264,Second Mover,Collaborative,1,0,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia,5,0.5083979328165373,High Effort,Long Partnership
