Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT,Order,Block,Rewards,Effort,Double,ParticipantId
13,11,6,1,7,3,6.84,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,8,5,3.29,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,8,6,4.26,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,8,6,3.99,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,8,2,2.29,3,1,SecondMover,LowEffort,0,brown_duck
13,9,5,1,8,3,1.17,3,1,SecondMover,LowEffort,0,blond_bison
13,11,6,1,8,4,3.45,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,9,3,4.66,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,9,6,11.25,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,9,6,3.43,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,9,6,2.07,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,9,2,2.68,3,1,SecondMover,LowEffort,1,blond_bison
13,11,6,1,9,2,5.1,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,10,5,3.46,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,10,6,8.63,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,10,6,3.84,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,10,4,4.69,3,2,SecondMover,HighEffort,1,brown_duck
13,9,5,1,10,1,1.86,3,2,SecondMover,HighEffort,0,blond_bison
13,11,6,1,10,2,7.52,3,2,SecondMover,HighEffort,0,silt_eel
13,1,1,1,11,6,2.41,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,11,6,3.94,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,11,5,3.7,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,11,3,3.16,3,2,SecondMover,HighEffort,0,brown_duck
13,9,5,1,11,3,1.64,3,2,SecondMover,HighEffort,1,blond_bison
13,11,6,1,11,6,8.91,3,2,SecondMover,HighEffort,1,silt_eel
13,1,1,1,12,5,2.77,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,12,6,4.98,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,12,6,3.85,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,12,2,2.17,3,2,SecondMover,HighEffort,1,brown_duck
13,9,5,1,12,6,1.27,3,2,SecondMover,HighEffort,1,blond_bison
13,11,6,1,12,5,1.87,3,2,SecondMover,HighEffort,1,silt_eel
13,1,1,1,13,4,2.79,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,13,6,4.98,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,13,6,3.96,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,13,6,1.71,3,2,SecondMover,HighEffort,1,brown_duck
13,9,5,1,13,3,1.6,3,2,SecondMover,HighEffort,0,blond_bison
13,11,6,1,13,2,7.89,3,2,SecondMover,HighEffort,0,silt_eel
13,1,1,1,14,4,1.76,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,14,6,13.59,3,2,SecondMover,HighEffort,0,bossy_pig
13,5,3,1,14,6,3.92,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,14,3,1.38,3,2,SecondMover,HighEffort,0,brown_duck
13,9,5,1,14,6,1.26,3,2,SecondMover,HighEffort,1,blond_bison
13,11,6,1,14,5,3.12,3,2,SecondMover,HighEffort,0,silt_eel
13,1,1,1,15,5,3.15,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,15,4,5.12,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,15,6,4.11,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,15,3,1.61,3,2,SecondMover,HighEffort,1,brown_duck
13,9,5,1,15,1,1.35,3,2,SecondMover,HighEffort,0,blond_bison
13,11,6,1,15,3,4.57,3,2,SecondMover,HighEffort,0,silt_eel
13,1,1,1,16,6,3.46,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,16,5,4.42,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,16,6,5.26,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,16,6,3.98,3,2,SecondMover,HighEffort,0,brown_duck
13,9,5,1,16,4,1.92,3,2,SecondMover,HighEffort,0,blond_bison
13,11,6,1,16,4,2.96,3,2,SecondMover,HighEffort,1,silt_eel
13,1,1,1,17,6,2.2,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,17,5,2.75,3,2,SecondMover,HighEffort,1,bossy_pig
13,5,3,1,17,6,4.17,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,17,1,1.33,3,2,SecondMover,HighEffort,0,brown_duck
13,9,5,1,17,1,1.28,3,2,SecondMover,HighEffort,1,blond_bison
13,11,6,1,17,1,6.43,3,2,SecondMover,HighEffort,1,silt_eel
13,1,1,1,18,6,2.89,3,2,SecondMover,HighEffort,1,grapy_pike
13,3,2,1,18,3,9.77,3,2,SecondMover,HighEffort,0,bossy_pig
13,5,3,1,18,6,3.65,3,2,SecondMover,HighEffort,1,abaft_gull
13,7,4,1,18,5,1.75,3,2,SecondMover,HighEffort,1,brown_duck
13,9,5,1,18,3,1.25,3,2,SecondMover,HighEffort,0,blond_bison
13,11,6,1,18,5,3.6,3,2,SecondMover,HighEffort,1,silt_eel
13,1,1,1,19,6,1.93,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,19,6,4.76,3,3,FirstMover,HighEffort,1,bossy_pig
13,5,3,1,19,6,3.28,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,19,5,1.97,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,19,2,1.74,3,3,FirstMover,HighEffort,1,blond_bison
13,11,6,1,19,1,4.99,3,3,FirstMover,HighEffort,1,silt_eel
13,1,1,1,20,6,3.1,3,3,FirstMover,HighEffort,0,grapy_pike
13,3,2,1,20,6,5.41,3,3,FirstMover,HighEffort,1,bossy_pig
13,5,3,1,20,6,3.77,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,20,4,1.77,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,20,5,0.89,3,3,FirstMover,HighEffort,1,blond_bison
13,11,6,1,20,3,2.38,3,3,FirstMover,HighEffort,0,silt_eel
13,1,1,1,21,4,2.36,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,21,6,8.22,3,3,FirstMover,HighEffort,1,bossy_pig
13,5,3,1,21,6,3.16,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,21,5,1.49,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,21,6,1.83,3,3,FirstMover,HighEffort,0,blond_bison
13,11,6,1,21,1,1.94,3,3,FirstMover,HighEffort,0,silt_eel
13,1,1,1,22,5,4.8,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,22,6,6.32,3,3,FirstMover,HighEffort,1,bossy_pig
13,5,3,1,22,6,3.97,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,22,6,1.67,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,22,5,1.86,3,3,FirstMover,HighEffort,0,blond_bison
13,11,6,1,22,6,8.4,3,3,FirstMover,HighEffort,0,silt_eel
13,1,1,1,23,6,1.83,3,3,FirstMover,HighEffort,0,grapy_pike
13,3,2,1,23,6,2.79,3,3,FirstMover,HighEffort,0,bossy_pig
13,5,3,1,23,6,3.39,3,3,FirstMover,HighEffort,0,abaft_gull
13,7,4,1,23,4,1.25,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,23,6,1.28,3,3,FirstMover,HighEffort,1,blond_bison
13,11,6,1,23,5,4.44,3,3,FirstMover,HighEffort,1,silt_eel
13,1,1,1,24,6,3.42,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,24,4,5,3,3,FirstMover,HighEffort,0,bossy_pig
13,5,3,1,24,6,8.51,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,24,6,1.59,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,24,1,1.29,3,3,FirstMover,HighEffort,0,blond_bison
13,11,6,1,24,5,19.68,3,3,FirstMover,HighEffort,0,silt_eel
13,1,1,1,25,6,2.3,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,25,4,4.14,3,3,FirstMover,HighEffort,1,bossy_pig
13,5,3,1,25,6,4.13,3,3,FirstMover,HighEffort,0,abaft_gull
13,7,4,1,25,5,4.72,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,25,4,2.43,3,3,FirstMover,HighEffort,1,blond_bison
13,11,6,1,25,2,6.14,3,3,FirstMover,HighEffort,0,silt_eel
13,1,1,1,26,6,4.59,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,26,6,4.36,3,3,FirstMover,HighEffort,0,bossy_pig
13,5,3,1,26,5,6.34,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,26,6,2.04,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,26,1,2.88,3,3,FirstMover,HighEffort,0,blond_bison
13,11,6,1,26,6,2.29,3,3,FirstMover,HighEffort,1,silt_eel
13,1,1,1,27,6,2.9,3,3,FirstMover,HighEffort,1,grapy_pike
13,3,2,1,27,5,2.79,3,3,FirstMover,HighEffort,0,bossy_pig
13,5,3,1,27,6,3.84,3,3,FirstMover,HighEffort,1,abaft_gull
13,7,4,1,27,4,1.74,3,3,FirstMover,HighEffort,1,brown_duck
13,9,5,1,27,1,2.41,3,3,FirstMover,HighEffort,0,blond_bison
13,11,6,1,27,4,6.27,3,3,FirstMover,HighEffort,1,silt_eel
13,1,1,1,28,6,3.69,3,4,Joint,LowEffort,0,grapy_pike
13,3,2,1,28,6,5.72,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,28,6,3.59,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,28,5,2.24,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,28,1,3.53,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,28,4,6.83,3,4,Joint,LowEffort,1,silt_eel
13,1,1,1,29,6,1.89,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,29,6,7.61,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,29,6,3.29,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,29,5,5,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,29,5,1.26,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,29,4,3.39,3,4,Joint,LowEffort,0,silt_eel
13,1,1,1,30,6,2.47,3,4,Joint,LowEffort,0,grapy_pike
13,3,2,1,30,2,15.22,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,30,6,3.12,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,30,6,1.88,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,30,6,1.27,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,30,6,4.28,3,4,Joint,LowEffort,1,silt_eel
13,1,1,1,31,6,3.53,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,31,4,4.65,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,31,6,3.35,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,31,5,3.69,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,31,1,3.13,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,31,4,2.66,3,4,Joint,LowEffort,0,silt_eel
13,1,1,1,32,6,4.54,3,4,Joint,LowEffort,0,grapy_pike
13,3,2,1,32,6,3.45,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,32,6,4.92,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,32,6,1.35,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,32,5,1.17,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,32,3,2.78,3,4,Joint,LowEffort,0,silt_eel
13,1,1,1,33,6,3.02,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,33,4,4.96,3,4,Joint,LowEffort,0,bossy_pig
13,5,3,1,33,6,2.42,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,33,5,1.4,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,33,5,1.61,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,33,3,1.26,3,4,Joint,LowEffort,1,silt_eel
13,1,1,1,34,6,7.31,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,34,3,6.38,3,4,Joint,LowEffort,0,bossy_pig
13,5,3,1,34,6,3.37,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,34,4,1.94,3,4,Joint,LowEffort,0,brown_duck
13,9,5,1,34,5,3.47,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,34,5,3.66,3,4,Joint,LowEffort,1,silt_eel
13,1,1,1,35,6,6.62,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,35,6,3.25,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,35,6,2.71,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,35,6,1.14,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,35,5,1.21,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,35,6,2.06,3,4,Joint,LowEffort,0,silt_eel
13,1,1,1,36,6,1.99,3,4,Joint,LowEffort,1,grapy_pike
13,3,2,1,36,6,2.98,3,4,Joint,LowEffort,1,bossy_pig
13,5,3,1,36,6,2.76,3,4,Joint,LowEffort,1,abaft_gull
13,7,4,1,36,5,1.49,3,4,Joint,LowEffort,1,brown_duck
13,9,5,1,36,2,1.39,3,4,Joint,LowEffort,1,blond_bison
13,11,6,1,36,2,1.82,3,4,Joint,LowEffort,0,silt_eel
13,1,1,1,37,6,3.17,3,5,FirstMover,LowEffort,1,grapy_pike
13,3,2,1,37,4,7.07,3,5,FirstMover,LowEffort,0,bossy_pig
13,5,3,1,37,6,2.25,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,37,5,1.82,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,37,1,2.18,3,5,FirstMover,LowEffort,0,blond_bison
13,11,6,1,37,3,7.91,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,38,6,3.22,3,5,FirstMover,LowEffort,0,grapy_pike
13,3,2,1,38,6,4.4,3,5,FirstMover,LowEffort,0,bossy_pig
13,5,3,1,38,6,5.44,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,38,6,5.26,3,5,FirstMover,LowEffort,0,brown_duck
13,9,5,1,38,5,1.1,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,38,3,2.69,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,39,6,1.87,3,5,FirstMover,LowEffort,0,grapy_pike
13,3,2,1,39,6,3.05,3,5,FirstMover,LowEffort,1,bossy_pig
13,5,3,1,39,6,2.01,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,39,5,1.46,3,5,FirstMover,LowEffort,0,brown_duck
13,9,5,1,39,5,1.19,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,39,3,3.37,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,40,6,3.24,3,5,FirstMover,LowEffort,0,grapy_pike
13,3,2,1,40,6,4.49,3,5,FirstMover,LowEffort,0,bossy_pig
13,5,3,1,40,6,2.59,3,5,FirstMover,LowEffort,0,abaft_gull
13,7,4,1,40,3,3.33,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,40,4,2.58,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,40,6,4,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,41,1,1.44,3,5,FirstMover,LowEffort,0,grapy_pike
13,3,2,1,41,5,3.92,3,5,FirstMover,LowEffort,1,bossy_pig
13,5,3,1,41,6,3.41,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,41,6,7.03,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,41,6,1.01,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,41,2,2.44,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,42,4,13.41,3,5,FirstMover,LowEffort,1,grapy_pike
13,3,2,1,42,5,4.79,3,5,FirstMover,LowEffort,0,bossy_pig
13,5,3,1,42,6,3.19,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,42,4,6.66,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,42,3,2.32,3,5,FirstMover,LowEffort,0,blond_bison
13,11,6,1,42,6,4.68,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,43,2,5.58,3,5,FirstMover,LowEffort,0,grapy_pike
13,3,2,1,43,6,4.25,3,5,FirstMover,LowEffort,1,bossy_pig
13,5,3,1,43,6,2.51,3,5,FirstMover,LowEffort,0,abaft_gull
13,7,4,1,43,5,1.59,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,43,3,1.3,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,43,3,2.44,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,44,5,6.23,3,5,FirstMover,LowEffort,1,grapy_pike
13,3,2,1,44,6,7.52,3,5,FirstMover,LowEffort,0,bossy_pig
13,5,3,1,44,6,2.76,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,44,4,1.94,3,5,FirstMover,LowEffort,1,brown_duck
13,9,5,1,44,3,1.1,3,5,FirstMover,LowEffort,0,blond_bison
13,11,6,1,44,6,1.46,3,5,FirstMover,LowEffort,1,silt_eel
13,1,1,1,45,2,3.67,3,5,FirstMover,LowEffort,1,grapy_pike
13,3,2,1,45,3,2.21,3,5,FirstMover,LowEffort,1,bossy_pig
13,5,3,1,45,6,3.5,3,5,FirstMover,LowEffort,1,abaft_gull
13,7,4,1,45,5,1.37,3,5,FirstMover,LowEffort,0,brown_duck
13,9,5,1,45,6,1.31,3,5,FirstMover,LowEffort,1,blond_bison
13,11,6,1,45,5,4.91,3,5,FirstMover,LowEffort,0,silt_eel
13,1,1,1,46,6,2.75,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,46,2,8.25,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,46,6,2.2,3,6,Joint,HighEffort,1,abaft_gull
13,7,4,1,46,5,1.61,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,46,3,1.35,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,46,5,11.45,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,47,6,6.04,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,47,4,3.91,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,47,6,3.46,3,6,Joint,HighEffort,1,abaft_gull
13,7,4,1,47,6,3.02,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,47,6,1.28,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,47,6,6.5,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,48,6,1.83,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,48,6,5.96,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,48,6,2.65,3,6,Joint,HighEffort,1,abaft_gull
13,7,4,1,48,4,1.63,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,48,5,1.34,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,48,2,5.21,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,49,6,1.74,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,49,3,6.58,3,6,Joint,HighEffort,0,bossy_pig
13,5,3,1,49,6,3.85,3,6,Joint,HighEffort,1,abaft_gull
13,7,4,1,49,5,1.2,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,49,5,2.63,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,49,1,5.51,3,6,Joint,HighEffort,0,silt_eel
13,1,1,1,50,6,2.08,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,50,6,6.18,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,50,6,3.38,3,6,Joint,HighEffort,0,abaft_gull
13,7,4,1,50,4,1.31,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,50,4,1.94,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,50,6,4.31,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,51,6,1.39,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,51,5,6.69,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,51,6,4.48,3,6,Joint,HighEffort,0,abaft_gull
13,7,4,1,51,6,1.2,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,51,1,2.48,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,51,4,6.57,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,52,6,1.54,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,52,5,6.45,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,52,6,3.54,3,6,Joint,HighEffort,0,abaft_gull
13,7,4,1,52,4,3.67,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,52,2,5.75,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,52,3,1.83,3,6,Joint,HighEffort,0,silt_eel
13,1,1,1,53,6,1.63,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,53,4,4.89,3,6,Joint,HighEffort,0,bossy_pig
13,5,3,1,53,3,3.31,3,6,Joint,HighEffort,1,abaft_gull
13,7,4,1,53,6,7.1,3,6,Joint,HighEffort,1,brown_duck
13,9,5,1,53,5,0.99,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,53,6,5.37,3,6,Joint,HighEffort,1,silt_eel
13,1,1,1,54,6,8.88,3,6,Joint,HighEffort,1,grapy_pike
13,3,2,1,54,6,12.28,3,6,Joint,HighEffort,1,bossy_pig
13,5,3,1,54,6,3.46,3,6,Joint,HighEffort,0,abaft_gull
13,7,4,1,54,5,2.48,3,6,Joint,HighEffort,0,brown_duck
13,9,5,1,54,6,1.83,3,6,Joint,HighEffort,1,blond_bison
13,11,6,1,54,4,4.03,3,6,Joint,HighEffort,1,silt_eel
14,1,1,1,1,6,7.22,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,1,6,6.26,4,1,SecondMover,HighEffort,0,baggy_horse
14,5,3,1,1,3,8,4,1,SecondMover,HighEffort,1,slimy_bilby
14,7,4,1,1,6,7.64,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,1,4,8.57,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,1,2,14.39,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,2,6,7.06,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,2,6,19.05,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,2,5,6.78,4,1,SecondMover,HighEffort,1,slimy_bilby
14,7,4,1,2,5,6.76,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,2,6,7.42,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,2,5,8.36,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,3,6,6.32,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,3,6,4.82,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,3,2,4.91,4,1,SecondMover,HighEffort,0,slimy_bilby
14,7,4,1,3,3,4.95,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,3,1,10.06,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,3,6,6.54,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,4,6,6.85,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,4,6,5.07,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,4,1,3.84,4,1,SecondMover,HighEffort,0,slimy_bilby
14,7,4,1,4,6,5.98,4,1,SecondMover,HighEffort,1,above_okapi
14,9,5,1,4,3,4.47,4,1,SecondMover,HighEffort,0,flamy_camel
14,11,6,1,4,6,7.85,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,5,6,6.01,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,5,6,10.49,4,1,SecondMover,HighEffort,0,baggy_horse
14,5,3,1,5,6,3.02,4,1,SecondMover,HighEffort,1,slimy_bilby
14,7,4,1,5,3,4.24,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,5,6,19.9,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,5,6,12.88,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,6,6,4.99,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,6,6,4.73,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,6,1,6.92,4,1,SecondMover,HighEffort,1,slimy_bilby
14,7,4,1,6,6,5.13,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,6,2,3.85,4,1,SecondMover,HighEffort,0,flamy_camel
14,11,6,1,6,5,7.63,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,7,6,6.63,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,7,6,6.39,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,7,2,3.36,4,1,SecondMover,HighEffort,0,slimy_bilby
14,7,4,1,7,3,4.26,4,1,SecondMover,HighEffort,1,above_okapi
14,9,5,1,7,5,16.54,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,7,5,7.44,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,8,6,3.85,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,8,6,8.1,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,8,1,4.31,4,1,SecondMover,HighEffort,0,slimy_bilby
14,7,4,1,8,3,4.4,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,8,1,12.04,4,1,SecondMover,HighEffort,0,flamy_camel
14,11,6,1,8,4,7.48,4,1,SecondMover,HighEffort,0,epoxy_boutu
14,1,1,1,9,6,6.85,4,1,SecondMover,HighEffort,1,chief_eland
14,3,2,1,9,6,4.54,4,1,SecondMover,HighEffort,1,baggy_horse
14,5,3,1,9,2,12.01,4,1,SecondMover,HighEffort,0,slimy_bilby
14,7,4,1,9,3,3.65,4,1,SecondMover,HighEffort,0,above_okapi
14,9,5,1,9,6,3.61,4,1,SecondMover,HighEffort,1,flamy_camel
14,11,6,1,9,6,17.25,4,1,SecondMover,HighEffort,1,epoxy_boutu
14,1,1,1,10,6,4.96,4,2,Joint,LowEffort,1,chief_eland
14,3,2,1,10,6,6.15,4,2,Joint,LowEffort,1,baggy_horse
14,5,3,1,10,5,4.15,4,2,Joint,LowEffort,1,slimy_bilby
14,7,4,1,10,5,5.61,4,2,Joint,LowEffort,1,above_okapi
14,9,5,1,10,6,4.96,4,2,Joint,LowEffort,0,flamy_camel
14,11,6,1,10,5,9.78,4,2,Joint,LowEffort,1,epoxy_boutu
14,1,1,1,11,6,4.87,4,2,Joint,LowEffort,1,chief_eland
14,3,2,1,11,6,5.19,4,2,Joint,LowEffort,1,baggy_horse
14,5,3,1,11,6,9.16,4,2,Joint,LowEffort,1,slimy_bilby
14,7,4,1,11,2,3.68,4,2,Joint,LowEffort,1,above_okapi
14,9,5,1,11,6,3.42,4,2,Joint,LowEffort,0,flamy_camel
14,11,6,1,11,6,6.59,4,2,Joint,LowEffort,1,epoxy_boutu
