date,group,subject,team,label,response,comment
2018_7_5_17_59_2,90,4,4,roll215,3,actual_number: 9; reaction_time: 1.87
2018_7_5_17_59_2,90,6,1,roll217,1,actual_number: 9; reaction_time: 5.26
2018_7_5_17_59_5,90,7,4,roll217,1,actual_number: 9; reaction_time: 2.36
2018_7_5_17_59_6,90,3,2,pid,11111,
2018_7_5_17_59_7,90,6,1,roll218,1,actual_number: 9; reaction_time: 1.53
2018_7_5_17_59_8,90,2,3,pid,22222,
2018_7_5_17_59_10,90,7,4,roll218,1,actual_number: 9; reaction_time: 1.69
2018_7_5_17_59_11,90,1,1,pid,33333,
2018_7_5_17_59_16,90,4,4,roll216,3,actual_number: 9; reaction_time: 2.01
2018_7_5_17_59_20,90,4,4,roll217,3,actual_number: 9; reaction_time: 1.72
2018_7_5_17_59_24,90,4,4,roll218,3,actual_number: 9; reaction_time: 2.27
2018_7_5_17_59_32,90,4,4,pid,44444,
2018_7_5_17_59_40,90,5,3,pid,123,
2018_7_5_17_59_43,90,6,1,pid,321,
2018_7_5_17_59_46,90,7,4,pid,969,
2018_7_5_17_59_49,90,8,2,pid,444,
2018_7_6_10_11_53,44,7,4,roll301,2,actual_number: 10; reaction_time: 11.76
2018_7_6_10_11_56,44,6,3,roll301,2,actual_number: 10; reaction_time: 13.71
2018_7_6_10_12_4,44,8,4,roll301,5,actual_number: 10; reaction_time: 4.27
2018_7_6_10_12_5,44,7,4,roll302,5,actual_number: 10; reaction_time: 10.36
2018_7_6_10_12_6,44,6,3,roll302,4,actual_number: 10; reaction_time: 7.84
2018_7_6_10_12_9,44,5,3,roll301,4,actual_number: 10; reaction_time: 16.77
2018_7_6_10_12_10,44,8,4,roll302,4,actual_number: 10; reaction_time: 3.54
2018_7_6_10_12_15,44,6,3,roll303,6,actual_number: 10; reaction_time: 6
2018_7_6_10_12_16,44,7,4,roll303,3,actual_number: 10; reaction_time: 8.06
2018_7_6_10_12_16,44,8,4,roll303,6,actual_number: 10; reaction_time: 3.66
2018_7_6_10_12_20,44,5,3,roll302,1,actual_number: 10; reaction_time: 8.07
2018_7_6_10_12_23,44,8,4,roll304,6,actual_number: 10; reaction_time: 2.33
2018_7_6_10_12_24,44,4,2,roll301,3,actual_number: 10; reaction_time: 15.31
2018_7_6_10_12_26,44,1,1,roll301,1,actual_number: 10; reaction_time: 9.55
2018_7_6_10_12_27,44,9,5,roll301,3,actual_number: 10; reaction_time: 18.22
2018_7_6_10_12_27,44,7,4,roll304,2,actual_number: 10; reaction_time: 5.95
2018_7_6_10_12_28,44,5,3,roll303,4,actual_number: 10; reaction_time: 5.68
2018_7_6_10_12_30,44,2,1,roll301,1,actual_number: 10; reaction_time: 15.36
2018_7_6_10_12_32,44,8,4,roll305,3,actual_number: 10; reaction_time: 6.5
2018_7_6_10_12_36,44,7,4,roll305,6,actual_number: 10; reaction_time: 6.53
2018_7_6_10_12_36,44,1,1,roll302,1,actual_number: 10; reaction_time: 7.68
2018_7_6_10_12_37,44,4,2,roll302,6,actual_number: 10; reaction_time: 9.62
2018_7_6_10_12_37,44,9,5,roll302,6,actual_number: 10; reaction_time: 8.17
2018_7_6_10_12_39,44,8,4,roll306,6,actual_number: 10; reaction_time: 4.03
2018_7_6_10_12_40,44,3,2,roll301,5,actual_number: 10; reaction_time: 10.09
2018_7_6_10_12_42,44,6,3,roll304,3,actual_number: 10; reaction_time: 6.3
2018_7_6_10_12_42,44,5,3,roll304,6,actual_number: 10; reaction_time: 8.02
2018_7_6_10_12_43,44,2,1,roll302,4,actual_number: 10; reaction_time: 9.83
2018_7_6_10_12_44,44,7,4,roll306,6,actual_number: 10; reaction_time: 5.45
2018_7_6_10_12_45,44,1,1,roll303,1,actual_number: 10; reaction_time: 6.66
2018_7_6_10_12_46,44,9,5,roll303,6,actual_number: 10; reaction_time: 6.47
2018_7_6_10_12_47,44,4,2,roll303,2,actual_number: 10; reaction_time: 8.37
2018_7_6_10_12_49,44,5,3,roll305,6,actual_number: 10; reaction_time: 5.11
2018_7_6_10_12_49,44,8,4,roll307,5,actual_number: 10; reaction_time: 5.37
2018_7_6_10_12_50,44,6,3,roll305,4,actual_number: 10; reaction_time: 6.17
2018_7_6_10_12_51,44,3,2,roll302,1,actual_number: 10; reaction_time: 8.26
2018_7_6_10_12_54,44,10,5,roll301,6,actual_number: 10; reaction_time: 22.34
2018_7_6_10_12_55,44,8,4,roll308,3,actual_number: 10; reaction_time: 3.27
2018_7_6_10_12_56,44,7,4,roll307,2,actual_number: 10; reaction_time: 6.72
2018_7_6_10_12_57,44,5,3,roll306,4,actual_number: 10; reaction_time: 4.98
2018_7_6_10_12_57,44,1,1,roll304,4,actual_number: 10; reaction_time: 6.04
2018_7_6_10_12_57,44,2,1,roll303,6,actual_number: 10; reaction_time: 12.09
2018_7_6_10_12_58,44,6,3,roll306,5,actual_number: 10; reaction_time: 4.95
2018_7_6_10_12_59,44,8,4,roll309,4,actual_number: 10; reaction_time: 1.98
2018_7_6_10_13_1,44,3,2,roll303,4,actual_number: 10; reaction_time: 8.1
2018_7_6_10_13_3,44,7,4,roll308,5,actual_number: 10; reaction_time: 4.87
2018_7_6_10_13_5,44,1,1,roll305,6,actual_number: 10; reaction_time: 5.52
2018_7_6_10_13_7,44,10,5,roll302,2,actual_number: 10; reaction_time: 10.43
2018_7_6_10_13_8,44,6,3,roll307,4,actual_number: 10; reaction_time: 5.33
2018_7_6_10_13_9,44,9,5,roll304,5,actual_number: 10; reaction_time: 8.59
2018_7_6_10_13_9,44,5,3,roll307,4,actual_number: 10; reaction_time: 4.26
2018_7_6_10_13_10,44,7,4,roll309,3,actual_number: 10; reaction_time: 4.62
2018_7_6_10_13_10,44,4,2,roll304,3,actual_number: 10; reaction_time: 11.96
2018_7_6_10_13_12,44,8,4,roll101,5,actual_number: 8; reaction_time: 4.4
2018_7_6_10_13_12,44,1,1,roll306,5,actual_number: 10; reaction_time: 4.37
2018_7_6_10_13_15,44,2,1,roll304,4,actual_number: 10; reaction_time: 9.62
2018_7_6_10_13_15,44,6,3,roll308,1,actual_number: 10; reaction_time: 4.91
2018_7_6_10_13_17,44,8,4,roll102,6,actual_number: 8; reaction_time: 2.89
2018_7_6_10_13_17,44,10,5,roll303,3,actual_number: 10; reaction_time: 7.77
2018_7_6_10_13_18,44,9,5,roll305,5,actual_number: 10; reaction_time: 6.85
2018_7_6_10_13_19,44,5,3,roll308,6,actual_number: 10; reaction_time: 7.53
2018_7_6_10_13_19,44,4,2,roll305,5,actual_number: 10; reaction_time: 6.45
2018_7_6_10_13_19,44,3,2,roll304,3,actual_number: 10; reaction_time: 6.59
2018_7_6_10_13_22,44,8,4,roll103,4,actual_number: 8; reaction_time: 2.1
2018_7_6_10_13_22,44,6,3,roll309,3,actual_number: 10; reaction_time: 4.08
2018_7_6_10_13_22,44,7,4,roll101,4,actual_number: 8; reaction_time: 5.2
2018_7_6_10_13_23,44,1,1,roll307,1,actual_number: 10; reaction_time: 5.19
2018_7_6_10_13_25,44,2,1,roll305,5,actual_number: 10; reaction_time: 7.53
2018_7_6_10_13_27,44,8,4,roll104,6,actual_number: 8; reaction_time: 1.31
2018_7_6_10_13_28,44,4,2,roll306,5,actual_number: 10; reaction_time: 5.95
2018_7_6_10_13_29,44,9,5,roll306,6,actual_number: 10; reaction_time: 8.31
2018_7_6_10_13_30,44,7,4,roll102,6,actual_number: 8; reaction_time: 5.51
2018_7_6_10_13_30,44,1,1,roll308,3,actual_number: 10; reaction_time: 5.06
2018_7_6_10_13_31,44,3,2,roll305,6,actual_number: 10; reaction_time: 9.44
2018_7_6_10_13_33,44,5,3,roll309,5,actual_number: 10; reaction_time: 11.27
2018_7_6_10_13_34,44,2,1,roll306,4,actual_number: 10; reaction_time: 7.05
2018_7_6_10_13_34,44,8,4,roll105,6,actual_number: 8; reaction_time: 4.73
2018_7_6_10_13_36,44,7,4,roll103,5,actual_number: 8; reaction_time: 3.29
2018_7_6_10_13_38,44,1,1,roll309,4,actual_number: 10; reaction_time: 5.05
2018_7_6_10_13_38,44,8,4,roll106,5,actual_number: 8; reaction_time: 1.45
2018_7_6_10_13_39,44,10,5,roll304,2,actual_number: 10; reaction_time: 7.09
2018_7_6_10_13_41,44,6,3,roll101,4,actual_number: 8; reaction_time: 6.87
2018_7_6_10_13_42,44,3,2,roll306,3,actual_number: 10; reaction_time: 7.74
2018_7_6_10_13_44,44,4,2,roll307,5,actual_number: 10; reaction_time: 6.56
2018_7_6_10_13_44,44,8,4,roll107,4,actual_number: 8; reaction_time: 2.06
2018_7_6_10_13_46,44,9,5,roll307,5,actual_number: 10; reaction_time: 8.15
2018_7_6_10_13_48,44,10,5,roll305,1,actual_number: 10; reaction_time: 6.89
2018_7_6_10_13_48,44,7,4,roll104,2,actual_number: 8; reaction_time: 7.48
2018_7_6_10_13_49,44,8,4,roll108,5,actual_number: 8; reaction_time: 2.25
2018_7_6_10_13_49,44,6,3,roll102,2,actual_number: 8; reaction_time: 5.98
2018_7_6_10_13_51,44,4,2,roll308,6,actual_number: 10; reaction_time: 4.56
2018_7_6_10_13_51,44,2,1,roll307,4,actual_number: 10; reaction_time: 9.91
2018_7_6_10_13_53,44,8,4,roll109,6,actual_number: 8; reaction_time: 2.41
2018_7_6_10_13_55,44,3,2,roll307,3,actual_number: 10; reaction_time: 7.47
2018_7_6_10_13_55,44,9,5,roll308,6,actual_number: 10; reaction_time: 7.16
2018_7_6_10_13_55,44,7,4,roll105,5,actual_number: 8; reaction_time: 4.62
2018_7_6_10_13_56,44,10,5,roll306,6,actual_number: 10; reaction_time: 5.29
2018_7_6_10_13_57,44,6,3,roll103,6,actual_number: 8; reaction_time: 5.81
2018_7_6_10_13_58,44,1,1,roll101,1,actual_number: 8; reaction_time: 5.41
2018_7_6_10_13_59,44,4,2,roll309,6,actual_number: 10; reaction_time: 5.51
2018_7_6_10_13_59,44,8,4,roll110,6,actual_number: 8; reaction_time: 1.21
2018_7_6_10_14_1,44,5,3,roll101,2,actual_number: 8; reaction_time: 7.2
2018_7_6_10_14_2,44,2,1,roll308,5,actual_number: 10; reaction_time: 8.6
2018_7_6_10_14_3,44,8,4,roll111,5,actual_number: 8; reaction_time: 1.95
2018_7_6_10_14_3,44,9,5,roll309,6,actual_number: 10; reaction_time: 5.59
2018_7_6_10_14_5,44,1,1,roll102,3,actual_number: 8; reaction_time: 4.6
2018_7_6_10_14_6,44,7,4,roll106,4,actual_number: 8; reaction_time: 7.76
2018_7_6_10_14_6,44,3,2,roll308,2,actual_number: 10; reaction_time: 9.2
2018_7_6_10_14_7,44,8,4,roll112,6,actual_number: 8; reaction_time: 1.57
2018_7_6_10_14_8,44,5,3,roll102,5,actual_number: 8; reaction_time: 5.08
2018_7_6_10_14_8,44,6,3,roll104,4,actual_number: 8; reaction_time: 5.39
2018_7_6_10_14_8,44,10,5,roll307,5,actual_number: 10; reaction_time: 5.85
2018_7_6_10_14_13,44,1,1,roll103,1,actual_number: 8; reaction_time: 5.26
2018_7_6_10_14_13,44,8,4,roll113,4,actual_number: 8; reaction_time: 2.23
2018_7_6_10_14_13,44,2,1,roll309,4,actual_number: 10; reaction_time: 9.08
2018_7_6_10_14_15,44,10,5,roll308,5,actual_number: 10; reaction_time: 4.59
2018_7_6_10_14_16,44,6,3,roll105,1,actual_number: 8; reaction_time: 4.91
2018_7_6_10_14_17,44,8,4,roll114,5,actual_number: 8; reaction_time: 2.06
2018_7_6_10_14_18,44,5,3,roll103,5,actual_number: 8; reaction_time: 7.07
2018_7_6_10_14_18,44,7,4,roll107,5,actual_number: 8; reaction_time: 6.93
2018_7_6_10_14_19,44,3,2,roll309,6,actual_number: 10; reaction_time: 10.42
2018_7_6_10_14_21,44,1,1,roll104,1,actual_number: 8; reaction_time: 3.83
2018_7_6_10_14_22,44,4,2,roll101,6,actual_number: 8; reaction_time: 6.04
2018_7_6_10_14_23,44,8,4,roll115,4,actual_number: 8; reaction_time: 2.97
2018_7_6_10_14_24,44,6,3,roll106,1,actual_number: 8; reaction_time: 6.38
2018_7_6_10_14_25,44,10,5,roll309,4,actual_number: 10; reaction_time: 7.07
2018_7_6_10_14_25,44,7,4,roll108,5,actual_number: 8; reaction_time: 4.69
2018_7_6_10_14_29,44,4,2,roll102,6,actual_number: 8; reaction_time: 3.78
2018_7_6_10_14_29,44,1,1,roll105,6,actual_number: 8; reaction_time: 5.06
2018_7_6_10_14_30,44,8,4,roll116,5,actual_number: 8; reaction_time: 2.6
2018_7_6_10_14_31,44,5,3,roll104,4,actual_number: 8; reaction_time: 6.42
2018_7_6_10_14_32,44,7,4,roll109,4,actual_number: 8; reaction_time: 4.56
2018_7_6_10_14_34,44,8,4,roll117,5,actual_number: 8; reaction_time: 2.2
2018_7_6_10_14_35,44,4,2,roll103,6,actual_number: 8; reaction_time: 3.58
2018_7_6_10_14_36,44,1,1,roll106,5,actual_number: 8; reaction_time: 4.31
2018_7_6_10_14_38,44,6,3,roll107,3,actual_number: 8; reaction_time: 8.85
2018_7_6_10_14_38,44,9,5,roll101,6,actual_number: 8; reaction_time: 2.91
2018_7_6_10_14_39,44,8,4,roll118,6,actual_number: 8; reaction_time: 1.95
2018_7_6_10_14_41,44,5,3,roll105,6,actual_number: 8; reaction_time: 7.84
2018_7_6_10_14_42,44,4,2,roll104,6,actual_number: 8; reaction_time: 2.35
2018_7_6_10_14_44,44,6,3,roll108,1,actual_number: 8; reaction_time: 3.43
2018_7_6_10_14_44,44,7,4,roll110,3,actual_number: 8; reaction_time: 7.4
2018_7_6_10_14_45,44,9,5,roll102,6,actual_number: 8; reaction_time: 3.99
2018_7_6_10_14_47,44,4,2,roll105,6,actual_number: 8; reaction_time: 2.13
2018_7_6_10_14_47,44,1,1,roll107,1,actual_number: 8; reaction_time: 6.03
2018_7_6_10_14_51,44,6,3,roll109,5,actual_number: 8; reaction_time: 4.44
2018_7_6_10_14_51,44,7,4,roll111,6,actual_number: 8; reaction_time: 4.34
2018_7_6_10_14_52,44,4,2,roll106,6,actual_number: 8; reaction_time: 2.74
2018_7_6_10_14_52,44,5,3,roll106,6,actual_number: 8; reaction_time: 8.12
2018_7_6_10_14_52,44,9,5,roll103,6,actual_number: 8; reaction_time: 5.12
2018_7_6_10_14_54,44,1,1,roll108,3,actual_number: 8; reaction_time: 4.97
2018_7_6_10_14_57,44,3,2,roll101,5,actual_number: 8; reaction_time: 10.05
2018_7_6_10_14_57,44,7,4,roll112,2,actual_number: 8; reaction_time: 3.71
2018_7_6_10_14_59,44,6,3,roll110,2,actual_number: 8; reaction_time: 2.84
2018_7_6_10_15_1,44,4,2,roll107,6,actual_number: 8; reaction_time: 4.56
2018_7_6_10_15_1,44,1,1,roll109,1,actual_number: 8; reaction_time: 4.43
2018_7_6_10_15_5,44,9,5,roll104,6,actual_number: 8; reaction_time: 6.06
2018_7_6_10_15_7,44,5,3,roll107,5,actual_number: 8; reaction_time: 7.98
2018_7_6_10_15_7,44,6,3,roll111,3,actual_number: 8; reaction_time: 5.17
2018_7_6_10_15_7,44,10,5,roll101,6,actual_number: 8; reaction_time: 5.11
2018_7_6_10_15_8,44,3,2,roll102,3,actual_number: 8; reaction_time: 8.25
2018_7_6_10_15_8,44,7,4,roll113,5,actual_number: 8; reaction_time: 5.69
2018_7_6_10_15_8,44,4,2,roll108,6,actual_number: 8; reaction_time: 5.2
2018_7_6_10_15_11,44,1,1,roll110,1,actual_number: 8; reaction_time: 3.9
2018_7_6_10_15_12,44,6,3,roll112,4,actual_number: 8; reaction_time: 2.77
2018_7_6_10_15_13,44,9,5,roll105,5,actual_number: 8; reaction_time: 5.82
2018_7_6_10_15_14,44,7,4,roll114,5,actual_number: 8; reaction_time: 3.47
2018_7_6_10_15_15,44,10,5,roll102,5,actual_number: 8; reaction_time: 4.98
2018_7_6_10_15_15,44,2,1,roll101,1,actual_number: 8; reaction_time: 8.85
2018_7_6_10_15_16,44,4,2,roll109,6,actual_number: 8; reaction_time: 5.18
2018_7_6_10_15_17,44,5,3,roll108,3,actual_number: 8; reaction_time: 7.24
2018_7_6_10_15_18,44,3,2,roll103,1,actual_number: 8; reaction_time: 7.5
2018_7_6_10_15_19,44,1,1,roll111,5,actual_number: 8; reaction_time: 5.62
2018_7_6_10_15_19,44,7,4,roll115,6,actual_number: 8; reaction_time: 3.21
2018_7_6_10_15_21,44,9,5,roll106,6,actual_number: 8; reaction_time: 5.46
2018_7_6_10_15_22,44,10,5,roll103,5,actual_number: 8; reaction_time: 5.03
2018_7_6_10_15_25,44,6,3,roll113,6,actual_number: 8; reaction_time: 7.94
2018_7_6_10_15_26,44,1,1,roll112,4,actual_number: 8; reaction_time: 5.1
2018_7_6_10_15_26,44,4,2,roll110,6,actual_number: 8; reaction_time: 4.97
2018_7_6_10_15_26,44,5,3,roll109,6,actual_number: 8; reaction_time: 7.44
2018_7_6_10_15_27,44,2,1,roll102,6,actual_number: 8; reaction_time: 9.5
2018_7_6_10_15_29,44,7,4,roll116,3,actual_number: 8; reaction_time: 5.06
2018_7_6_10_15_32,44,3,2,roll104,5,actual_number: 8; reaction_time: 9.08
2018_7_6_10_15_33,44,9,5,roll107,6,actual_number: 8; reaction_time: 6.27
2018_7_6_10_15_33,44,4,2,roll111,6,actual_number: 8; reaction_time: 4.66
2018_7_6_10_15_34,44,10,5,roll104,4,actual_number: 8; reaction_time: 5.86
2018_7_6_10_15_34,44,6,3,roll114,2,actual_number: 8; reaction_time: 5.95
2018_7_6_10_15_35,44,7,4,roll117,4,actual_number: 8; reaction_time: 4.22
2018_7_6_10_15_36,44,1,1,roll113,5,actual_number: 8; reaction_time: 5.25
2018_7_6_10_15_37,44,2,1,roll103,5,actual_number: 8; reaction_time: 8.02
2018_7_6_10_15_38,44,4,2,roll112,6,actual_number: 8; reaction_time: 2.36
2018_7_6_10_15_39,44,9,5,roll108,6,actual_number: 8; reaction_time: 4.28
2018_7_6_10_15_39,44,6,3,roll115,3,actual_number: 8; reaction_time: 3.18
2018_7_6_10_15_40,44,8,4,Q1,d,
2018_7_6_10_15_40,44,8,4,Q2,d,
2018_7_6_10_15_40,44,8,4,Q3,b,
2018_7_6_10_15_40,44,10,5,roll105,1,actual_number: 8; reaction_time: 4.07
2018_7_6_10_15_41,44,5,3,roll110,4,actual_number: 8; reaction_time: 7.03
2018_7_6_10_15_43,44,3,2,roll105,5,actual_number: 8; reaction_time: 8.19
2018_7_6_10_15_43,44,7,4,roll118,2,actual_number: 8; reaction_time: 5.36
2018_7_6_10_15_44,44,1,1,roll114,4,actual_number: 8; reaction_time: 5.54
2018_7_6_10_15_47,44,4,2,roll113,6,actual_number: 8; reaction_time: 1.68
2018_7_6_10_15_48,44,10,5,roll106,3,actual_number: 8; reaction_time: 4.85
2018_7_6_10_15_48,44,6,3,roll116,2,actual_number: 8; reaction_time: 1.86
2018_7_6_10_15_49,44,9,5,roll109,6,actual_number: 8; reaction_time: 7.4
2018_7_6_10_15_50,44,5,3,roll111,4,actual_number: 8; reaction_time: 6.65
2018_7_6_10_15_51,44,4,2,roll114,6,actual_number: 8; reaction_time: 1.58
2018_7_6_10_15_51,44,1,1,roll115,6,actual_number: 8; reaction_time: 4.76
2018_7_6_10_15_53,44,2,1,roll104,5,actual_number: 8; reaction_time: 7.81
2018_7_6_10_15_54,44,3,2,roll106,5,actual_number: 8; reaction_time: 8.62
2018_7_6_10_15_56,44,6,3,roll117,5,actual_number: 8; reaction_time: 5.58
2018_7_6_10_15_56,44,4,2,roll115,6,actual_number: 8; reaction_time: 3.49
2018_7_6_10_15_58,44,10,5,roll107,3,actual_number: 8; reaction_time: 5.47
2018_7_6_10_15_58,44,5,3,roll112,3,actual_number: 8; reaction_time: 6.13
2018_7_6_10_16_1,44,6,3,roll118,5,actual_number: 8; reaction_time: 2.52
2018_7_6_10_16_1,44,9,5,roll110,6,actual_number: 8; reaction_time: 5
2018_7_6_10_16_2,44,4,2,roll116,6,actual_number: 8; reaction_time: 1.33
2018_7_6_10_16_3,44,1,1,roll116,2,actual_number: 8; reaction_time: 7.9
2018_7_6_10_16_5,44,2,1,roll105,6,actual_number: 8; reaction_time: 9.36
2018_7_6_10_16_6,44,10,5,roll108,1,actual_number: 8; reaction_time: 5.7
2018_7_6_10_16_7,44,7,4,Q1,d,
2018_7_6_10_16_7,44,7,4,Q2,d,
2018_7_6_10_16_7,44,7,4,Q3,b,
2018_7_6_10_16_7,44,3,2,roll107,4,actual_number: 8; reaction_time: 8.11
2018_7_6_10_16_8,44,4,2,roll117,6,actual_number: 8; reaction_time: 3.04
2018_7_6_10_16_8,44,9,5,roll111,6,actual_number: 8; reaction_time: 4.23
2018_7_6_10_16_11,44,1,1,roll117,1,actual_number: 8; reaction_time: 5.82
2018_7_6_10_16_12,44,5,3,roll113,5,actual_number: 8; reaction_time: 8.57
2018_7_6_10_16_14,44,4,2,roll118,6,actual_number: 8; reaction_time: 3.56
2018_7_6_10_16_15,44,2,1,roll106,4,actual_number: 8; reaction_time: 7.37
2018_7_6_10_16_15,44,10,5,roll109,2,actual_number: 8; reaction_time: 6.14
2018_7_6_10_16_15,44,9,5,roll112,6,actual_number: 8; reaction_time: 4.82
2018_7_6_10_16_17,44,3,2,roll108,3,actual_number: 8; reaction_time: 7.79
2018_7_6_10_16_20,44,1,1,roll118,5,actual_number: 8; reaction_time: 5.68
2018_7_6_10_16_21,44,5,3,roll114,6,actual_number: 8; reaction_time: 6.92
2018_7_6_10_16_25,44,10,5,roll110,5,actual_number: 8; reaction_time: 4.97
2018_7_6_10_16_28,44,9,5,roll113,6,actual_number: 8; reaction_time: 7.61
2018_7_6_10_16_29,44,3,2,roll109,1,actual_number: 8; reaction_time: 8.71
2018_7_6_10_16_30,44,5,3,roll115,4,actual_number: 8; reaction_time: 6.09
2018_7_6_10_16_30,44,2,1,roll107,5,actual_number: 8; reaction_time: 10.28
2018_7_6_10_16_31,44,10,5,roll111,3,actual_number: 8; reaction_time: 3.85
2018_7_6_10_16_37,44,9,5,roll114,6,actual_number: 8; reaction_time: 7.38
2018_7_6_10_16_38,44,10,5,roll112,4,actual_number: 8; reaction_time: 3.97
2018_7_6_10_16_41,44,2,1,roll108,2,actual_number: 8; reaction_time: 8.91
2018_7_6_10_16_43,44,5,3,roll116,1,actual_number: 8; reaction_time: 7.23
2018_7_6_10_16_46,44,9,5,roll115,6,actual_number: 8; reaction_time: 6.18
2018_7_6_10_16_48,44,10,5,roll113,5,actual_number: 8; reaction_time: 5.6
2018_7_6_10_16_49,44,3,2,roll110,1,actual_number: 8; reaction_time: 14.8
2018_7_6_10_16_54,44,2,1,roll109,6,actual_number: 8; reaction_time: 10.06
2018_7_6_10_16_54,44,10,5,roll114,5,actual_number: 8; reaction_time: 3.52
2018_7_6_10_16_56,44,5,3,roll117,5,actual_number: 8; reaction_time: 10.53
2018_7_6_10_16_58,44,9,5,roll116,6,actual_number: 8; reaction_time: 7.31
2018_7_6_10_16_58,44,3,2,roll111,4,actual_number: 8; reaction_time: 7.43
2018_7_6_10_17_0,44,10,5,roll115,2,actual_number: 8; reaction_time: 3.28
2018_7_6_10_17_3,44,5,3,roll118,4,actual_number: 8; reaction_time: 4.69
2018_7_6_10_17_6,44,9,5,roll117,5,actual_number: 8; reaction_time: 5.1
2018_7_6_10_17_7,44,2,1,roll110,6,actual_number: 8; reaction_time: 7.18
2018_7_6_10_17_10,44,3,2,roll112,5,actual_number: 8; reaction_time: 8.66
2018_7_6_10_17_10,44,10,5,roll116,6,actual_number: 8; reaction_time: 5.26
2018_7_6_10_17_11,44,6,3,Q1,d,
2018_7_6_10_17_11,44,6,3,Q2,d,
2018_7_6_10_17_11,44,6,3,Q3,b,
2018_7_6_10_17_14,44,9,5,roll118,6,actual_number: 8; reaction_time: 6.18
2018_7_6_10_17_15,44,2,1,roll111,5,actual_number: 8; reaction_time: 6.06
2018_7_6_10_17_16,44,10,5,roll117,3,actual_number: 8; reaction_time: 3.16
2018_7_6_10_17_22,44,10,5,roll118,6,actual_number: 8; reaction_time: 3.69
2018_7_6_10_17_23,44,1,1,Q1,d,
2018_7_6_10_17_23,44,1,1,Q2,d,
2018_7_6_10_17_23,44,1,1,Q3,b,
2018_7_6_10_17_23,44,3,2,roll113,4,actual_number: 8; reaction_time: 7.56
2018_7_6_10_17_25,44,2,1,roll112,2,actual_number: 8; reaction_time: 6.78
2018_7_6_10_17_26,44,4,2,Q1,d,
2018_7_6_10_17_26,44,4,2,Q2,d,
2018_7_6_10_17_26,44,4,2,Q3,b,
2018_7_6_10_17_33,44,3,2,roll114,5,actual_number: 8; reaction_time: 7.4
2018_7_6_10_17_36,44,5,3,Q1,d,
2018_7_6_10_17_36,44,5,3,Q2,d,
2018_7_6_10_17_36,44,5,3,Q3,b,
2018_7_6_10_17_37,44,2,1,roll113,4,actual_number: 8; reaction_time: 7.08
2018_7_6_10_17_42,44,3,2,roll115,5,actual_number: 8; reaction_time: 7.09
2018_7_6_10_17_44,44,2,1,roll114,2,actual_number: 8; reaction_time: 4.78
2018_7_6_10_17_55,44,3,2,roll116,3,actual_number: 8; reaction_time: 7.83
2018_7_6_10_17_56,44,2,1,roll115,1,actual_number: 8; reaction_time: 9.46
2018_7_6_10_18_5,44,3,2,roll117,4,actual_number: 8; reaction_time: 7.16
2018_7_6_10_18_8,44,2,1,roll116,5,actual_number: 8; reaction_time: 6.98
2018_7_6_10_18_16,44,3,2,roll118,6,actual_number: 8; reaction_time: 8.58
2018_7_6_10_18_16,44,2,1,roll117,4,actual_number: 8; reaction_time: 6.14
2018_7_6_10_18_23,44,2,1,roll118,5,actual_number: 8; reaction_time: 4.22
2018_7_6_10_19_32,44,10,5,Q1,d,
2018_7_6_10_19_32,44,10,5,Q2,d,
2018_7_6_10_19_32,44,10,5,Q3,b,
2018_7_6_10_19_37,44,9,5,Q1,d,
2018_7_6_10_19_37,44,9,5,Q2,d,
2018_7_6_10_19_37,44,9,5,Q3,b,
2018_7_6_10_19_55,44,3,2,Q1,d,
2018_7_6_10_19_55,44,3,2,Q2,d,
2018_7_6_10_19_55,44,3,2,Q3,b,
2018_7_6_10_21_1,44,2,1,Q1,d,
2018_7_6_10_21_1,44,2,1,Q2,d,
2018_7_6_10_21_1,44,2,1,Q3,b,
2018_7_6_10_51_2,44,8,5,roll201,6,actual_number: 9; reaction_time: 2.75
2018_7_6_10_51_6,44,8,5,roll202,6,actual_number: 9; reaction_time: 1.98
2018_7_6_10_51_7,44,9,5,roll201,6,actual_number: 9; reaction_time: 3.13
2018_7_6_10_51_10,44,8,5,roll203,6,actual_number: 9; reaction_time: 1.56
2018_7_6_10_51_13,44,9,5,roll202,6,actual_number: 9; reaction_time: 2.98
2018_7_6_10_51_14,44,10,1,roll201,2,actual_number: 9; reaction_time: 4.44
2018_7_6_10_51_16,44,8,5,roll204,6,actual_number: 9; reaction_time: 1.61
2018_7_6_10_51_17,44,9,5,roll203,6,actual_number: 9; reaction_time: 2.4
2018_7_6_10_51_20,44,8,5,roll205,6,actual_number: 9; reaction_time: 1.56
2018_7_6_10_51_20,44,10,1,roll202,2,actual_number: 9; reaction_time: 3.45
2018_7_6_10_51_23,44,8,5,roll206,6,actual_number: 9; reaction_time: 1.35
2018_7_6_10_51_25,44,10,1,roll203,2,actual_number: 9; reaction_time: 3.06
2018_7_6_10_51_26,44,9,5,roll204,6,actual_number: 9; reaction_time: 1.87
2018_7_6_10_51_27,44,1,1,roll201,5,actual_number: 9; reaction_time: 8.34
2018_7_6_10_51_29,44,8,5,roll207,6,actual_number: 9; reaction_time: 1.32
2018_7_6_10_51_30,44,9,5,roll205,6,actual_number: 9; reaction_time: 1.79
2018_7_6_10_51_32,44,8,5,roll208,6,actual_number: 9; reaction_time: 1.2
