Date,Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT
2019_3_5_11_59_59,13,11,6,1,42,6,4.68
2019_3_5_12_0_3,13,5,3,1,42,6,3.19
2019_3_5_12_0_7,13,8,2,2,40,3,17.6
2019_3_5_12_0_7,13,9,5,1,42,3,2.32
2019_3_5_12_0_8,13,4,6,2,42,6,2.28
2019_3_5_12_0_16,13,1,1,1,42,4,13.41
2019_3_5_12_0_17,13,10,3,2,42,6,4.45
2019_3_5_12_0_17,13,7,4,1,42,4,6.66
2019_3_5_12_0_20,13,2,5,2,42,5,2.65
2019_3_5_12_0_23,13,3,2,1,41,5,3.92
2019_3_5_12_0_28,13,12,4,2,42,4,2.13
2019_3_5_12_0_29,13,6,1,2,42,4,3.18
2019_3_5_12_0_37,13,8,2,2,41,5,2.24
2019_3_5_12_0_46,13,11,6,1,43,3,2.44
2019_3_5_12_0_54,13,4,6,2,43,3,2.15
2019_3_5_12_0_56,13,3,2,1,42,5,4.79
2019_3_5_12_0_57,13,5,3,1,43,6,2.51
2019_3_5_12_1_6,13,11,6,1,44,6,1.46
2019_3_5_12_1_7,13,10,3,2,43,3,5.11
2019_3_5_12_1_10,13,7,4,1,43,5,1.59
2019_3_5_12_1_11,13,9,5,1,43,3,1.3
2019_3_5_12_1_13,13,1,1,1,43,2,5.58
2019_3_5_12_1_19,13,4,6,2,44,6,3.68
2019_3_5_12_1_20,13,12,4,2,43,5,2.15
2019_3_5_12_1_25,13,5,3,1,44,6,2.76
2019_3_5_12_1_30,13,2,5,2,43,3,2.74
2019_3_5_12_1_31,13,6,1,2,43,6,2.12
2019_3_5_12_1_36,13,10,3,2,44,6,3.83
2019_3_5_12_1_37,13,7,4,1,44,4,1.94
2019_3_5_12_1_37,13,8,2,2,42,1,29.36
2019_3_5_12_1_40,13,11,6,1,45,5,4.91
2019_3_5_12_1_48,13,12,4,2,44,4,3.51
2019_3_5_12_1_49,13,9,5,1,44,3,1.1
2019_3_5_12_1_52,13,1,1,1,44,5,6.23
2019_3_5_12_1_53,13,5,3,1,45,6,3.5
2019_3_5_12_2_1,13,6,1,2,44,5,1.71
2019_3_5_12_2_2,13,2,5,2,44,6,3.91
2019_3_5_12_2_2,13,7,4,1,45,5,1.37
2019_3_5_12_2_3,13,10,3,2,45,6,3.62
2019_3_5_12_2_7,13,4,6,2,45,3,17.98
2019_3_5_12_2_11,13,12,4,2,45,1,2.42
2019_3_5_12_2_19,13,9,5,1,45,6,1.31
2019_3_5_12_2_20,13,1,1,1,45,2,3.67
2019_3_5_12_2_28,13,6,1,2,45,2,1.97
2019_3_5_12_2_31,13,2,5,2,45,6,3.9
2019_3_5_12_2_35,13,3,2,1,43,6,4.25
2019_3_5_12_2_44,13,8,2,2,43,6,2.65
2019_3_5_12_3_8,13,3,2,1,44,6,7.52
2019_3_5_12_3_21,13,8,2,2,44,4,4.12
2019_3_5_12_3_39,13,3,2,1,45,3,2.21
2019_3_5_12_4_3,13,8,2,2,45,3,14.14
2019_3_5_12_4_55,13,1,1,1,46,6,2.75
2019_3_5_12_4_57,13,5,3,1,46,6,2.2
2019_3_5_12_5_0,13,9,5,1,46,3,1.35
2019_3_5_12_5_4,13,7,4,1,46,5,1.61
2019_3_5_12_5_5,13,4,1,2,46,6,1.62
2019_3_5_12_5_7,13,8,3,2,46,6,1.51
2019_3_5_12_5_12,13,12,5,2,46,3,3.2
2019_3_5_12_5_15,13,10,4,2,46,5,3.68
2019_3_5_12_5_19,13,3,2,1,46,2,8.25
2019_3_5_12_5_25,13,5,3,1,47,6,3.46
2019_3_5_12_5_27,13,1,1,1,47,6,6.04
2019_3_5_12_5_29,13,9,5,1,47,6,1.28
2019_3_5_12_5_32,13,7,4,1,47,6,3.02
2019_3_5_12_5_32,13,8,3,2,47,6,1.44
2019_3_5_12_5_33,13,6,2,2,46,2,1.87
2019_3_5_12_5_35,13,4,1,2,47,6,1.33
2019_3_5_12_5_41,13,12,5,2,47,6,3.85
2019_3_5_12_5_42,13,10,4,2,47,6,2.44
2019_3_5_12_5_48,13,1,1,1,48,6,1.83
2019_3_5_12_5_48,13,5,3,1,48,6,2.65
2019_3_5_12_5_52,13,3,2,1,47,4,3.91
2019_3_5_12_5_54,13,11,6,1,46,5,11.45
2019_3_5_12_5_55,13,9,5,1,48,5,1.34
2019_3_5_12_5_59,13,4,1,2,48,6,1.8
2019_3_5_12_5_59,13,8,3,2,48,6,2.13
2019_3_5_12_6_0,13,7,4,1,48,4,1.63
2019_3_5_12_6_10,13,6,2,2,47,4,4.55
2019_3_5_12_6_12,13,10,4,2,48,4,2.85
2019_3_5_12_6_13,13,2,6,2,46,5,7.22
2019_3_5_12_6_13,13,12,5,2,48,5,5.35
2019_3_5_12_6_32,13,3,2,1,48,6,5.96
2019_3_5_12_6_34,13,11,6,1,47,6,6.5
2019_3_5_12_6_45,13,2,6,2,47,6,3.16
2019_3_5_12_6_47,13,1,1,1,49,6,1.74
2019_3_5_12_6_48,13,6,2,2,48,6,6.81
2019_3_5_12_6_49,13,5,3,1,49,6,3.85
2019_3_5_12_6_56,13,4,1,2,49,6,1.22
2019_3_5_12_6_59,13,7,4,1,49,5,1.2
2019_3_5_12_7_3,13,8,3,2,49,6,2.47
2019_3_5_12_7_4,13,11,6,1,48,2,5.21
2019_3_5_12_7_6,13,9,5,1,49,5,2.63
2019_3_5_12_7_9,13,10,4,2,49,5,1.85
2019_3_5_12_7_13,13,2,6,2,48,2,3.98
2019_3_5_12_7_14,13,1,1,1,50,6,2.08
2019_3_5_12_7_16,13,12,5,2,49,5,2.95
2019_3_5_12_7_20,13,5,3,1,50,6,3.38
2019_3_5_12_7_21,13,4,1,2,50,6,1.25
2019_3_5_12_7_24,13,7,4,1,50,4,1.31
2019_3_5_12_7_29,13,8,3,2,50,1,1.58
2019_3_5_12_7_32,13,9,5,1,50,4,1.94
2019_3_5_12_7_35,13,10,4,2,50,4,2.85
2019_3_5_12_7_36,13,1,1,1,51,6,1.39
2019_3_5_12_7_44,13,3,2,1,49,3,6.58
2019_3_5_12_7_45,13,4,1,2,51,6,2.33
2019_3_5_12_7_45,13,12,5,2,50,4,3.77
2019_3_5_12_7_48,13,5,3,1,51,6,4.48
2019_3_5_12_7_49,13,7,4,1,51,6,1.2
2019_3_5_12_7_55,13,6,2,2,49,6,1.97
2019_3_5_12_7_57,13,10,4,2,51,6,2.93
2019_3_5_12_7_59,13,8,3,2,51,2,1.73
2019_3_5_12_8_3,13,11,6,1,49,1,5.51
2019_3_5_12_8_6,13,9,5,1,51,1,2.48
2019_3_5_12_8_14,13,3,2,1,50,6,6.18
2019_3_5_12_8_15,13,2,6,2,49,3,2.98
2019_3_5_12_8_18,13,12,5,2,51,1,3.03
2019_3_5_12_8_25,13,6,2,2,50,6,1.47
2019_3_5_12_8_27,13,1,1,1,52,6,1.54
2019_3_5_12_8_33,13,4,1,2,52,6,1.65
2019_3_5_12_8_35,13,11,6,1,50,6,4.31
2019_3_5_12_8_41,13,7,4,1,52,4,3.67
2019_3_5_12_8_45,13,2,6,2,50,6,2.75
2019_3_5_12_8_47,13,1,1,1,53,6,1.63
2019_3_5_12_8_47,13,3,2,1,51,5,6.69
2019_3_5_12_8_50,13,10,4,2,52,4,2.98
2019_3_5_12_8_51,13,5,3,1,52,6,3.54
2019_3_5_12_8_55,13,4,1,2,53,6,1.8
2019_3_5_12_8_57,13,6,2,2,51,5,1.56
2019_3_5_12_9_7,13,11,6,1,51,4,6.57
2019_3_5_12_9_8,13,8,3,2,52,2,2.95
2019_3_5_12_9_9,13,9,5,1,52,2,5.75
2019_3_5_12_9_11,13,7,4,1,53,6,7.1
2019_3_5_12_9_16,13,2,6,2,51,4,2.97
2019_3_5_12_9_17,13,1,1,1,54,6,8.88
2019_3_5_12_9_19,13,10,4,2,53,6,1.88
2019_3_5_12_9_20,13,12,5,2,52,2,2.29
2019_3_5_12_9_24,13,5,3,1,53,3,3.31
2019_3_5_12_9_25,13,4,1,2,54,6,1.42
2019_3_5_12_9_33,13,7,4,1,54,5,2.48
2019_3_5_12_9_33,13,9,5,1,53,5,0.99
2019_3_5_12_9_40,13,8,3,2,53,3,1.63
2019_3_5_12_9_42,13,10,4,2,54,6,3.28
2019_3_5_12_9_45,13,12,5,2,53,5,3.09
2019_3_5_12_9_51,13,3,2,1,52,5,6.45
2019_3_5_12_9_58,13,5,3,1,54,6,3.46
2019_3_5_12_9_59,13,9,5,1,54,6,1.83
2019_3_5_12_9_59,13,6,2,2,52,5,1.31
2019_3_5_12_10_3,13,11,6,1,52,3,1.83
2019_3_5_12_10_10,13,12,5,2,54,6,2.42
2019_3_5_12_10_13,13,2,6,2,52,6,2.68
2019_3_5_12_10_19,13,3,2,1,53,4,4.89
2019_3_5_12_10_19,13,8,3,2,54,4,7.89
2019_3_5_12_10_29,13,6,2,2,53,5,1.65
2019_3_5_12_10_35,13,11,6,1,53,6,5.37
2019_3_5_12_10_47,13,2,6,2,53,6,3.63
2019_3_5_12_10_58,13,3,2,1,54,6,12.28
2019_3_5_12_11_5,13,11,6,1,54,4,4.03
2019_3_5_12_11_9,13,6,2,2,54,6,2.05
2019_3_5_12_11_16,13,2,6,2,54,4,2.86
2019_3_5_14_13_56,14,5,3,1,1,3,8
2019_3_5_14_14_53,14,6,3,2,1,3,6.61
2019_3_5_14_15_19,14,5,3,1,2,5,6.78
2019_3_5_14_15_35,14,6,3,2,2,5,5.54
2019_3_5_14_15_54,14,5,3,1,3,2,4.91
2019_3_5_14_16_3,14,11,6,1,1,2,14.39
2019_3_5_14_16_5,14,9,5,1,1,4,8.57
2019_3_5_14_16_9,14,6,3,2,3,6,5.73
2019_3_5_14_16_24,14,10,5,2,1,4,4.81
2019_3_5_14_16_49,14,1,1,1,1,6,7.22
2019_3_5_14_16_53,14,9,5,1,2,6,7.42
2019_3_5_14_17_2,14,2,1,2,1,6,4.13
2019_3_5_14_17_6,14,5,3,1,4,1,3.84
2019_3_5_14_17_7,14,10,5,2,2,6,6.15
2019_3_5_14_17_14,14,7,4,1,1,6,7.64
2019_3_5_14_17_20,14,6,3,2,4,6,4.45
2019_3_5_14_17_27,14,1,1,1,2,6,7.06
2019_3_5_14_17_29,14,8,4,2,1,4,6.18
2019_3_5_14_17_36,14,9,5,1,3,1,10.06
2019_3_5_14_17_42,14,5,3,1,5,6,3.02
2019_3_5_14_17_43,14,2,1,2,2,6,3.67
2019_3_5_14_17_48,14,10,5,2,3,1,3.6
2019_3_5_14_17_55,14,6,3,2,5,6,4.19
2019_3_5_14_17_57,14,7,4,1,2,5,6.76
2019_3_5_14_18_0,14,12,6,2,1,2,9.15
2019_3_5_14_18_2,14,3,2,1,1,6,6.26
2019_3_5_14_18_12,14,1,1,1,3,6,6.32
2019_3_5_14_18_15,14,8,4,2,2,3,7.51
2019_3_5_14_18_15,14,5,3,1,6,1,6.92
2019_3_5_14_18_24,14,11,6,1,2,5,8.36
2019_3_5_14_18_25,14,2,1,2,3,6,5.2
2019_3_5_14_18_28,14,6,3,2,6,1,3.76
2019_3_5_14_18_29,14,4,2,2,1,3,18.2
2019_3_5_14_18_38,14,7,4,1,3,3,4.95
2019_3_5_14_18_43,14,12,6,2,2,5,7.91
2019_3_5_14_18_48,14,8,4,2,3,2,2.32
2019_3_5_14_18_52,14,9,5,1,4,3,4.47
2019_3_5_14_19_5,14,3,2,1,2,6,19.05
2019_3_5_14_19_6,14,11,6,1,3,6,6.54
2019_3_5_14_19_6,14,10,5,2,4,4,3.32
2019_3_5_14_19_20,14,4,2,2,2,6,6.29
2019_3_5_14_19_22,14,12,6,2,3,6,7.43
2019_3_5_14_19_30,14,1,1,1,4,6,6.85
2019_3_5_14_19_33,14,5,3,1,7,2,3.36
2019_3_5_14_19_42,14,9,5,1,5,6,19.9
2019_3_5_14_19_42,14,3,2,1,3,6,4.82
2019_3_5_14_19_44,14,2,1,2,4,6,4.41
2019_3_5_14_19_45,14,6,3,2,7,5,4.23
2019_3_5_14_19_55,14,4,2,2,3,6,2.02
2019_3_5_14_20_1,14,10,5,2,5,6,6.94
2019_3_5_14_20_4,14,5,3,1,8,1,4.31
2019_3_5_14_20_9,14,7,4,1,4,6,5.98
2019_3_5_14_20_9,14,1,1,1,5,6,6.01
2019_3_5_14_20_17,14,6,3,2,8,2,2.88
2019_3_5_14_20_19,14,9,5,1,6,2,3.85
2019_3_5_14_20_22,14,2,1,2,5,6,4.42
2019_3_5_14_20_22,14,8,4,2,4,6,3.6
2019_3_5_14_20_24,14,11,6,1,4,6,7.85
2019_3_5_14_20_29,14,10,5,2,6,6,2.95
2019_3_5_14_20_37,14,12,6,2,4,6,6.09
2019_3_5_14_20_45,14,1,1,1,6,6,4.99
2019_3_5_14_20_47,14,5,3,1,9,2,12.01
2019_3_5_14_20_48,14,7,4,1,5,3,4.24
2019_3_5_14_20_57,14,6,3,2,9,6,3.25
2019_3_5_14_20_57,14,2,1,2,6,6,3.57
2019_3_5_14_21_0,14,8,4,2,5,4,2.61
2019_3_5_14_21_6,14,11,6,1,5,6,12.88
2019_3_5_14_21_13,14,3,2,1,4,6,5.07
2019_3_5_14_21_20,14,7,4,1,6,6,5.13
2019_3_5_14_21_21,14,12,6,2,5,6,5.88
2019_3_5_14_21_25,14,4,2,2,4,6,4.88
2019_3_5_14_21_35,14,8,4,2,6,4,2.96
2019_3_5_14_21_36,14,9,5,1,7,5,16.54
2019_3_5_14_21_43,14,11,6,1,6,5,7.63
2019_3_5_14_21_49,14,1,1,1,7,6,6.63
2019_3_5_14_21_50,14,3,2,1,5,6,10.49
2019_3_5_14_21_56,14,12,6,2,6,5,5.84
2019_3_5_14_21_56,14,10,5,2,7,5,8.21
2019_3_5_14_22_1,14,2,1,2,7,6,2.81
2019_3_5_14_22_15,14,4,2,2,5,1,14.22
2019_3_5_14_22_21,14,1,1,1,8,6,3.85
2019_3_5_14_22_22,14,9,5,1,8,1,12.04
2019_3_5_14_22_32,14,2,1,2,8,6,2.52
2019_3_5_14_22_33,14,10,5,2,8,5,2.95
2019_3_5_14_22_35,14,7,4,1,7,3,4.26
2019_3_5_14_22_41,14,3,2,1,6,6,4.73
2019_3_5_14_22_50,14,8,4,2,7,3,5.03
2019_3_5_14_22_51,14,9,5,1,9,6,3.61
2019_3_5_14_22_53,14,11,6,1,7,5,7.44
2019_3_5_14_22_55,14,1,1,1,9,6,6.85
2019_3_5_14_22_58,14,4,2,2,6,6,9.07
2019_3_5_14_23_5,14,2,1,2,9,6,3.31
2019_3_5_14_23_5,14,10,5,2,9,6,4.49
2019_3_5_14_23_8,14,12,6,2,7,5,5.87
2019_3_5_14_23_10,14,7,4,1,8,3,4.4
2019_3_5_14_23_23,14,8,4,2,8,2,3.95
2019_3_5_14_23_31,14,11,6,1,8,4,7.48
2019_3_5_14_23_45,14,7,4,1,9,3,3.65
2019_3_5_14_23_47,14,12,6,2,8,5,4.93
2019_3_5_14_23_56,14,8,4,2,9,2,4.5
2019_3_5_14_24_19,14,3,2,1,7,6,6.39
2019_3_5_14_24_23,14,11,6,1,9,6,17.25
2019_3_5_14_24_32,14,4,2,2,7,6,3.56
2019_3_5_14_24_50,14,12,6,2,9,6,6.5
2019_3_5_14_24_57,14,3,2,1,8,6,8.1
2019_3_5_14_25_9,14,4,2,2,8,6,3.47
2019_3_5_14_25_28,14,3,2,1,9,6,4.54
2019_3_5_14_25_39,14,4,2,2,9,6,5
2019_3_5_14_26_22,14,5,3,1,10,5,4.15
2019_3_5_14_26_26,14,9,5,1,10,6,4.96
2019_3_5_14_26_26,14,7,4,1,10,5,5.61
2019_3_5_14_26_29,14,1,1,1,10,6,4.96
2019_3_5_14_26_33,14,3,2,1,10,6,6.15
2019_3_5_14_26_35,14,11,6,1,10,5,9.78
2019_3_5_14_26_38,14,8,5,2,10,3,4.28
2019_3_5_14_26_39,14,4,3,2,10,5,4.4
2019_3_5_14_26_39,14,6,4,2,10,5,5.01
2019_3_5_14_26_44,14,12,1,2,10,6,5.59
2019_3_5_14_26_47,14,10,6,2,10,5,3.62
2019_3_5_14_26_47,14,2,2,2,10,6,3.84
2019_3_5_14_26_54,14,9,5,1,11,6,3.42
2019_3_5_14_27_1,14,7,4,1,11,2,3.68
2019_3_5_14_27_5,14,1,1,1,11,6,4.87
2019_3_5_14_27_5,14,5,3,1,11,6,9.16
2019_3_5_14_27_7,14,3,2,1,11,6,5.19
2019_3_5_14_27_7,14,11,6,1,11,6,6.59
2019_3_5_14_27_8,14,8,5,2,11,1,3.99
2019_3_5_14_27_10,14,6,4,2,11,2,2.95
2019_3_5_14_27_19,14,12,1,2,11,6,5.35
2019_3_5_14_27_20,14,2,2,2,11,6,4.17
2019_3_5_14_27_20,14,4,3,2,11,6,3.63
2019_3_5_14_27_25,14,10,6,2,11,6,5.26
2019_3_5_14_27_31,14,9,5,1,12,4,5.5
2019_3_5_14_27_32,14,7,4,1,12,3,3.72
2019_3_5_14_27_38,14,5,3,1,12,4,2.92
2019_3_5_14_27_40,14,1,1,1,12,6,5.87
2019_3_5_14_27_42,14,3,2,1,12,6,6.86
2019_3_5_14_27_44,14,8,5,2,12,4,5
2019_3_5_14_27_44,14,6,4,2,12,6,4.22
2019_3_5_14_27_45,14,11,6,1,12,6,3.79
2019_3_5_14_27_52,14,4,3,2,12,4,6.34
2019_3_5_14_27_53,14,12,1,2,12,6,6.3
2019_3_5_14_27_53,14,2,2,2,12,6,3.95
2019_3_5_14_28_0,14,10,6,2,12,6,3.96
2019_3_5_14_28_37,14,7,4,1,13,5,4.43
2019_3_5_14_28_40,14,9,5,1,13,6,4.88
2019_3_5_14_28_41,14,3,2,1,13,6,6.73
2019_3_5_14_28_43,14,1,1,1,13,6,5.45
2019_3_5_14_28_46,14,6,4,2,13,5,2.9
2019_3_5_14_28_46,14,5,3,1,13,5,3.38
2019_3_5_14_28_49,14,11,6,1,13,5,6.93
2019_3_5_14_28_50,14,2,2,2,13,6,2.45
2019_3_5_14_28_53,14,8,5,2,13,6,3.55
2019_3_5_14_28_56,14,4,3,2,13,5,2.59
2019_3_5_14_28_56,14,12,1,2,13,6,3.45
2019_3_5_14_29_3,14,10,6,2,13,2,3.07
2019_3_5_14_29_8,14,7,4,1,14,1,3.41
2019_3_5_14_29_13,14,9,5,1,14,5,3.76
2019_3_5_14_29_15,14,3,2,1,14,6,3.71
2019_3_5_14_29_16,14,5,3,1,14,2,5.38
2019_3_5_14_29_18,14,6,4,2,14,6,2.89
2019_3_5_14_29_20,14,1,1,1,14,6,2.63
2019_3_5_14_29_26,14,4,3,2,14,6,2.96
2019_3_5_14_29_28,14,2,2,2,14,6,5.88
2019_3_5_14_29_29,14,8,5,2,14,4,7.71
2019_3_5_14_29_29,14,11,6,1,14,4,7.61
2019_3_5_14_29_36,14,12,1,2,14,6,6.56
2019_3_5_14_29_36,14,7,4,1,15,3,3.17
2019_3_5_14_29_40,14,10,6,2,14,4,4.05
2019_3_5_14_29_46,14,9,5,1,15,1,3.29
2019_3_5_14_29_46,14,6,4,2,15,3,2.62
2019_3_5_14_29_48,14,5,3,1,15,3,6.35
2019_3_5_14_29_49,14,3,2,1,15,6,5.87
2019_3_5_14_29_57,14,11,6,1,15,6,2.85
2019_3_5_14_29_58,14,8,5,2,15,6,2.97
2019_3_5_14_29_58,14,1,1,1,15,6,7.47
2019_3_5_14_30_0,14,4,3,2,15,1,2.54
2019_3_5_14_30_2,14,2,2,2,15,6,4.54
2019_3_5_14_30_9,14,12,1,2,15,6,3.44
2019_3_5_14_30_12,14,10,6,2,15,6,4.85
2019_3_5_14_30_34,14,7,4,1,16,1,3.73
2019_3_5_14_30_42,14,5,3,1,16,5,5.53
2019_3_5_14_30_43,14,6,4,2,16,5,3.29
2019_3_5_14_30_48,14,9,5,1,16,4,5.65
2019_3_5_14_30_55,14,11,6,1,16,4,4.8
2019_3_5_14_30_56,14,4,3,2,16,5,5.14
2019_3_5_14_31_0,14,1,1,1,16,6,4.62
2019_3_5_14_31_1,14,7,4,1,17,6,4.01
2019_3_5_14_31_2,14,8,5,2,16,2,3.13
2019_3_5_14_31_3,14,3,2,1,16,6,4.98
2019_3_5_14_31_12,14,6,4,2,17,6,4.02
2019_3_5_14_31_13,14,5,3,1,17,4,2.98
2019_3_5_14_31_14,14,2,2,2,16,6,3.69
2019_3_5_14_31_18,14,12,1,2,16,5,8.71
2019_3_5_14_31_21,14,10,6,2,16,4,17.94
2019_3_5_14_31_21,14,9,5,1,17,3,2.19
2019_3_5_14_31_27,14,4,3,2,17,4,4.54
2019_3_5_14_31_31,14,7,4,1,18,5,3.41
2019_3_5_14_31_33,14,8,5,2,17,6,4.09
2019_3_5_14_31_34,14,3,2,1,17,6,4.83
2019_3_5_14_31_39,14,11,6,1,17,5,2.66
2019_3_5_14_31_40,14,6,4,2,18,5,2.79
2019_3_5_14_31_43,14,1,1,1,17,6,3.29
2019_3_5_14_31_46,14,2,2,2,17,6,3.01
2019_3_5_14_31_47,14,5,3,1,18,6,2.79
2019_3_5_14_31_49,14,9,5,1,18,6,1.89
2019_3_5_14_31_57,14,4,3,2,18,6,2.62
2019_3_5_14_31_57,14,12,1,2,17,6,5.4
2019_3_5_14_32_1,14,8,5,2,18,6,2.77
2019_3_5_14_32_9,14,10,6,2,17,5,10.96
2019_3_5_14_32_10,14,3,2,1,18,6,4.54
2019_3_5_14_32_19,14,1,1,1,18,6,5.15
2019_3_5_14_32_22,14,2,2,2,18,6,2.33
2019_3_5_14_32_34,14,12,1,2,18,6,5.2
2019_3_5_14_32_52,14,11,6,1,18,4,20.61
2019_3_5_14_33_9,14,10,6,2,18,4,3.5
2019_3_5_14_33_54,14,7,4,1,19,6,4.18
2019_3_5_14_33_54,14,9,5,1,19,6,2.45
2019_3_5_14_33_56,14,5,3,1,19,5,3.87
2019_3_5_14_33_57,14,3,2,1,19,6,6.48
2019_3_5_14_33_59,14,1,1,1,19,6,3.59
2019_3_5_14_33_59,14,11,6,1,19,5,3.72
2019_3_5_14_34_5,14,4,4,2,19,6,3.31
2019_3_5_14_34_6,14,6,5,2,19,6,2.88
2019_3_5_14_34_10,14,8,6,2,19,4,3.47
2019_3_5_14_34_11,14,2,3,2,19,5,6.63
2019_3_5_14_34_16,14,12,2,2,19,6,3.27
2019_3_5_14_34_20,14,10,1,2,19,6,4.77
2019_3_5_14_34_21,14,9,5,1,20,6,1.97
2019_3_5_14_34_24,14,7,4,1,20,4,3.62
2019_3_5_14_34_27,14,5,3,1,20,4,1.83
2019_3_5_14_34_33,14,6,5,2,20,6,2.72
2019_3_5_14_34_35,14,3,2,1,20,6,4.37
2019_3_5_14_34_36,14,11,6,1,20,6,4.66
2019_3_5_14_34_38,14,4,4,2,20,4,5.49
2019_3_5_14_34_40,14,2,3,2,20,6,2.85
2019_3_5_14_34_44,14,1,1,1,20,6,4.77
2019_3_5_14_34_45,14,8,6,2,20,6,2.06
2019_3_5_14_34_46,14,12,2,2,20,6,5.31
2019_3_5_14_34_48,14,9,5,1,21,6,1.76
2019_3_5_14_34_54,14,5,3,1,21,4,2.07
2019_3_5_14_34_56,14,10,1,2,20,6,3.97
2019_3_5_14_34_58,14,7,4,1,21,6,4.34
2019_3_5_14_35_1,14,6,5,2,21,6,3.61
2019_3_5_14_35_4,14,2,3,2,21,4,2.49
2019_3_5_14_35_11,14,3,2,1,21,6,5.2
2019_3_5_14_35_12,14,1,1,1,21,6,3.97
2019_3_5_14_35_14,14,4,4,2,21,6,6.92
2019_3_5_14_35_25,14,12,2,2,21,6,5.23
2019_3_5_14_35_27,14,10,1,2,21,6,5.19
2019_3_5_14_35_51,14,9,5,1,22,6,1.83
2019_3_5_14_35_52,14,5,3,1,22,5,2.71
2019_3_5_14_35_56,14,11,6,1,21,6,6.98
2019_3_5_14_36_1,14,6,5,2,22,6,2.95
2019_3_5_14_36_4,14,2,3,2,22,5,5.69
2019_3_5_14_36_10,14,7,4,1,22,6,2.92
2019_3_5_14_36_14,14,3,2,1,22,6,3.76
2019_3_5_14_36_20,14,9,5,1,23,6,2.74
2019_3_5_14_36_20,14,1,1,1,22,6,5.47
2019_3_5_14_36_24,14,4,4,2,22,6,4.33
2019_3_5_14_36_25,14,5,3,1,23,4,4.22
2019_3_5_14_36_27,14,8,6,2,21,4,14.34
2019_3_5_14_36_30,14,12,2,2,22,3,5.43
2019_3_5_14_36_32,14,6,5,2,23,6,3.19
2019_3_5_14_36_33,14,10,1,2,22,6,5.24
2019_3_5_14_36_36,14,2,3,2,23,4,2.81
2019_3_5_14_36_45,14,7,4,1,23,5,3.14
2019_3_5_14_36_49,14,9,5,1,24,6,3.68
2019_3_5_14_36_51,14,3,2,1,23,6,6.48
2019_3_5_14_36_54,14,1,1,1,23,6,4.21
2019_3_5_14_36_55,14,4,4,2,23,5,1.89
2019_3_5_14_36_56,14,5,3,1,24,5,5.49
2019_3_5_14_36_59,14,6,5,2,24,6,2.84
2019_3_5_14_37_5,14,10,1,2,23,6,4.03
2019_3_5_14_37_7,14,2,3,2,24,5,2.96
2019_3_5_14_37_9,14,12,2,2,23,6,9.25
2019_3_5_14_37_13,14,7,4,1,24,3,2.95
2019_3_5_14_37_23,14,4,4,2,24,5,2.77
2019_3_5_14_37_27,14,1,1,1,24,6,6.8
2019_3_5_14_37_28,14,3,2,1,24,6,3.13
2019_3_5_14_37_29,14,11,6,1,22,3,2.28
2019_3_5_14_37_38,14,8,6,2,22,6,3.32
2019_3_5_14_37_40,14,10,1,2,24,6,3.78
2019_3_5_14_37_42,14,12,2,2,24,6,6.81
2019_3_5_14_37_44,14,9,5,1,25,6,3.3
2019_3_5_14_37_53,14,6,5,2,25,6,2.92
2019_3_5_14_37_57,14,5,3,1,25,1,6.61
2019_3_5_14_38_6,14,7,4,1,25,2,4.34
2019_3_5_14_38_8,14,11,6,1,23,2,4.06
2019_3_5_14_38_8,14,2,3,2,25,6,2.95
2019_3_5_14_38_12,14,9,5,1,26,6,2.86
2019_3_5_14_38_16,14,4,4,2,25,2,2.19
2019_3_5_14_38_20,14,8,6,2,23,5,4.73
2019_3_5_14_38_24,14,6,5,2,26,6,3.09
2019_3_5_14_38_27,14,5,3,1,26,4,3.71
2019_3_5_14_38_34,14,3,2,1,25,6,4.68
2019_3_5_14_38_35,14,7,4,1,26,6,4.51
2019_3_5_14_38_37,14,11,6,1,24,5,3.61
2019_3_5_14_38_39,14,9,5,1,27,6,2.35
2019_3_5_14_38_43,14,2,3,2,26,4,3.83
2019_3_5_14_38_43,14,4,4,2,26,6,2.03
2019_3_5_14_38_46,14,1,1,1,25,6,5.83
2019_3_5_14_38_47,14,8,6,2,24,2,2.62
2019_3_5_14_38_48,14,12,2,2,25,6,6.79
2019_3_5_14_38_54,14,6,5,2,27,6,3.49
2019_3_5_14_38_58,14,10,1,2,25,6,4.65
2019_3_5_14_38_59,14,7,4,1,27,3,3.59
2019_3_5_14_39_0,14,5,3,1,27,3,2.46
2019_3_5_14_39_8,14,3,2,1,26,6,6.41
2019_3_5_14_39_11,14,2,3,2,27,3,2.61
2019_3_5_14_39_12,14,4,4,2,27,3,2.14
2019_3_5_14_39_19,14,12,2,2,26,6,3.46
2019_3_5_14_39_21,14,1,1,1,26,6,7.41
2019_3_5_14_39_32,14,10,1,2,26,6,2.65
2019_3_5_14_39_38,14,11,6,1,25,3,6.13
2019_3_5_14_39_40,14,3,2,1,27,6,4.36
2019_3_5_14_39_53,14,8,6,2,25,4,3.81
2019_3_5_14_39_54,14,1,1,1,27,6,8.06
2019_3_5_14_40_4,14,12,2,2,27,5,13.74
2019_3_5_14_40_8,14,10,1,2,27,6,5.83
2019_3_5_14_40_16,14,11,6,1,26,4,6.58
2019_3_5_14_40_30,14,8,6,2,26,2,2.54
